patricID	ri_t12_A	ri_t12_B	ri_t12_C	ri_t48_A	ri_t48_B	ri_t48_C	btri_t12_riA	btri_t12_riB	btri_t12_riC	btri_t24_riA	btri_t24_riB	btri_t24_riC	btri_t36_riA	btri_t36_riB	btri_t36_riC
fig|536231.75.peg.3934	18.983	5	20	0	0	0	1	2	1	0	0	0	0	0	0
fig|536231.75.peg.3935	24922.467	13004	24925	11680	11659	20808	1501	1245	1270	849	919	551	3810	821	632
fig|536231.75.peg.3936	6151	3507	4458	3310	3207	6155	923	789	933	490	390	486	3434	435	391
fig|536231.75.peg.3937	8716	4422	5852	6576	6721	10048	1005	889	1238	977	617	506	3009	951	966
fig|536231.75.peg.3938	4093	2309	2715	1765	1664	2491	786	409	873	530	213	305	862	197	220
fig|536231.75.peg.3939	5395	2692.017	3546	2906	2578	3682	590	493	733	565	350	344	518	278	324
fig|536231.75.peg.3940	8046	3954.548	5673	15464	11970	19141	1322	1316	1388	1132	780	643	689	610	470
fig|536231.75.peg.3941	12646.008	5913	14257	6656	6103	10043	1274	1218	1418	834	479	518	607	638	504
fig|536231.75.peg.3942	422	553	636	1026	663	1244	77	74	86	299	45	146	290	122	225
fig|536231.75.peg.3943	2255.007	1919	1841	4104	3740	5730	444	334	281	301	220	198	492	287	208
fig|536231.75.peg.3944	992	871	869	1896	1713	2470	130.062	88	101	197	92	97	222	109	110
fig|536231.75.peg.3945	252.149	171	158	91	134	230	54.938	32	31	68	40	33	49	25	6
fig|536231.75.peg.3946	2031	1511	1092	2568	2436	4665	194	92	106	145	106	115	710	172	160
fig|536231.75.peg.3947	309	232	161	327	315	417	19	4	21	29	34	8	63	19	11
fig|536231.75.peg.3948	1011	657	804.828	1019.771	974	1866	67	45	52	76	130	37.103	314	143	98
fig|536231.75.peg.3949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fig|536231.75.peg.3950	0	0	0	0	0	0	0	0	0	0	0	9.897	0	0	0
fig|536231.75.peg.3951	1740	1080.089	1013.172	1761.229	1424	2420	93	104	89	140	81	85	267	156	196
fig|536231.75.peg.3952	888	517	477	860	999	1321	20	18	19	34	86	32	255	17	44
fig|536231.75.peg.3953	1261	734	641	1581	1760	2558	51	47	67	53	17	62	243	14	77
fig|536231.75.peg.3954	15946.356	6770	7490	21695	18626	28297	881	663	705	1339	668	883	2285	1245	1807
fig|536231.75.peg.3955	12	1	3	14	12	14	0	0	0	0	0	0	1	0	0
fig|536231.75.peg.3956	71	86	37	54	9	49	7	2	0	0	0	0	0	0	0
fig|536231.75.peg.3957	44	31	47	33	44	79.286	4	11	6	0	9	8	15	0	0
fig|536231.75.peg.3958	747	371	1066	625	1003	1375.714	103	44	61	103	84	115	62	152	30
fig|536231.75.peg.3959	1468	737	1955	1591	1366	2472	230	129	151	260	103	101	449	132	135
fig|536231.75.peg.3960	23	11	40	20	21	23	0	2	0	1	0	0	7	8	0
fig|536231.75.peg.3961	22	15	23	22	42	42	1	6	1	13	6	14	12	0	1
fig|536231.75.peg.3962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fig|536231.75.peg.3963	124	75	94	43	106	146	11	4	11	8	8	17	16	53	0
fig|536231.75.peg.3964	105	64	87	38	28	54	0	0	7	0	0	1	34	0	0
fig|536231.75.peg.3965	28	19	42	37	30	10	5	1	7	9	0	0	15	41	0
fig|536231.75.peg.3966	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fig|536231.75.peg.3967	0	418.333	228.873	63	80	81.134	20	9.667	8.77	26	6.667	20.667	0	46	2
fig|536231.75.peg.3968	494	1269	164	58	133	161	21	14	14	12	0	0	56	67	44
fig|536231.75.peg.3969	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
fig|536231.75.peg.3970	387	182	241	381	246	471	11	12	14	19	22	19	27	72	12
fig|536231.75.peg.3971	72	50	56	38	130	123	0	1	8	8	0	0	14	0	0
fig|536231.75.peg.3972	117	85	91	6	34	93	5	6	1	6	0	16	28	0	0
fig|536231.75.peg.3973	118	118	225	33	56	104	7	2	8	43	4	26	251	20	61
fig|536231.75.peg.3974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fig|536231.75.peg.3975	2392	1604	1230	1195	1407	1788	116	78	101	211	163	74	834	96	79
fig|536231.75.peg.3976	502	547	703	100	149	248	23	15	20	27	13	0	128	27	0
fig|536231.75.peg.3977	1419	1128	915	996	917	1185	93	87	154	239	265	167	282	95	104
fig|536231.75.peg.3978	1308	1178	697	674	674	830	73	92	97	187	89	111	257	101	59
fig|536231.75.peg.3979	732	645	452	139	277	411	18	12	35	62	0	0	99	0	7
fig|536231.75.peg.3980	1438	1062	1071	575	727	966	111	88	84	120	76	97	140	64	58
fig|536231.75.peg.3981	1688	1364	1254	257.999	364	378	58	40	45	75	50	9	130	18	15
fig|536231.75.peg.3982	497	426	387	74.001	84	79	17	11	25	45	0	14	33	37	1
fig|536231.75.peg.3983	1837	2286.145	2184	539	493	937	265	217	93	64	35	16	90	67	14
fig|536231.75.peg.3984	17885.185	12054	17061	8302	8486	13187	1503	1205	1345	2361	1554	1440	2115	1774	1695
fig|536231.75.peg.3985	8113.007	6050	7243	6452	5598	11203	761	519	603	1210	711	380	1523	906	733
fig|536231.75.peg.3986	29	21	15	23	16	15	1	1	3	0	0	0	5	21	0
fig|536231.75.peg.3987	3	0	0	0	24	8	2	0	0	0	0	0	0	0	0
fig|536231.75.peg.3988	750	511	572	198	265	322	22	22	20	75	28	0	62	21	23
fig|536231.75.peg.3989	2109	1321	1401	843	577	943	71	80	68	145	162	135	171	94	71
fig|536231.75.peg.3990	1758	1088	795	613	629	952	86	64	51	133	122	97	134	115	53
fig|536231.75.peg.3991	1700.022	1613	1180	529	573	952	74	62	93	220	70	133	565	131	104
fig|536231.75.peg.3992	1857.003	4169.371	1062	130	168	194	43	25	28	45	3	11	105	105	29
fig|536231.75.peg.3993	428.156	545	219	60.063	86	73	6	3	5	25	13	0	87	0	16
fig|536231.75.peg.3994	2184.841	3159	754	372.937	330	507	38	24	50	83	79	62	174	35	110
fig|536231.75.peg.3995	6554	3281	6626	2952	2707	4089	354	295	345	836	404	272	1210	362	369
fig|536231.75.peg.3996	7829.271	11094	8044	328	411	816	153	76	70	190	69	66	1390	190	136
fig|536231.75.peg.3997	264	253	172	226	158	388	20	7	29	18	10	5	60	38	26
fig|536231.75.peg.3998	3	21	6	0	0	0	0	4	1	0	0	0	0	0	0
fig|536231.75.peg.3999	68	88	69	1	41	99	11	9	2	1	0	0	6	0	0
fig|536231.75.peg.4000	162	135.001	63	21	51	50.415	2	3	1	21	0	9	5	0	6
fig|536231.75.peg.4001	313	401.999	138	72.397	62	195.282	16.002	14	10.652	6	17	0	31	0	0
fig|536231.75.peg.4002	533	503	243	339.608	312	395.302	21.998	34	27.348	30	13	72	21	55	26
fig|536231.75.peg.4003	1778.001	2100	1039	683.996	439	806	25	19	34	80	68	32	281	170	71
fig|536231.75.peg.4004	4786	7409	3349	2982	3371	5090	320	256	184	236	337	170	486	443	355
fig|536231.75.peg.4005	3125	4023	1736	1235	1341	1697	135	100	115	217	148	127	173	125	180
fig|536231.75.peg.4006	2728	3073.46	1608	1869	1798	3232.044	100	81	115	196	120	107	459	251	149
fig|536231.75.peg.4007	683	667	297	734	709	1257.956	84	45	46	109	54	84	56	50	55
fig|536231.75.peg.4008	33	15	15	82	91	43	3	3	7	15	0	0	0	29	16
fig|536231.75.peg.4009	84824.568	64482.003	66724.005	36546	37643	63084	5135	2986	3650	1676	1740	1221	3163	1587	1148
fig|536231.75.peg.4010	12.23	14.074	10.223	12.988	0	66.254	1.43	0	0	5.089	22.744	0	1.223	7.231	0
fig|536231.75.peg.4013	0	0	6.217	0	0	0	0	0	0	0	0	0	0	0	0
fig|536231.75.peg.4014	6	3	0	6	0	9	0	0	0	0	0	0	0	0	0
fig|536231.75.peg.4015	549	1072	1378	61	131	270	28	23	27	79	27	35	420	73	51
fig|536231.75.peg.4016	25635.901	23554.845	20284.177	31260.301	28215.1	43893.422	2738.666	2160.621	2365.083	2953.625	2072.516	2016	11243.705	2860.011	2889
fig|536231.75.peg.4017	1285.099	1262.155	941.823	854.699	843.9	1285.578	218.334	230.379	239.917	258.375	255.484	123	185.295	155.989	95
fig|536231.75.peg.4018	110	218	72	181	235	329	20	11	23	11	30	16	47	27	29
fig|536231.75.peg.4019	1824	1693.936	1133	2590	2762	4292	323	272	322	385	334	225	1828	217	477
fig|536231.75.peg.4020	8036.458	7344.492	6819.024	12239.789	9196.446	12661.096	1029.422	775.518	1186.229	1731.831	804.237	737	4681.608	1025	1603
fig|536231.75.peg.4021	1564.542	1428.843	1044.976	1080.211	1187.554	1536.435	164.578	148.482	255.771	213.169	274.763	174	525.392	137	179
fig|536231.75.peg.4022	9794	8120.736	5817	14010	12377	20662.469	1642	1351	1657	2626	2101	2185	4618	1502	1689
fig|536231.75.peg.4023	10385	7562.376	6417	8717	8900	12658	959	765	897	1370	904	848	4120	974	1257
fig|536231.75.peg.4024	29009	24287.485	26461	14093	13037	25082	3664	2831	2493	2286	1947	1558	9757	2166	1707
fig|536231.75.peg.4025	3671	2354	3258	2877	2587	3970	300	300	251	235	120	252	299	297	132
fig|536231.75.peg.4026	75892.702	72231.2	51458.833	38465	28284	42318	7660	7002	4754	4032	3079	2212	4258	3181	3442
fig|536231.75.peg.4027	6136.031	2254	4671	10331	8901.329	17638	491	358	410	482	492	448	610	337	228
fig|536231.75.peg.4028	6088	4058	4208	8477	8669	14322	645	544	516	973	533	521	1142	817	435
fig|536231.75.peg.4029	4320.235	3004.756	3171.391	6363.229	5844.077	9381	532	376.524	455	1072.209	668	588	1497	536	621
fig|536231.75.peg.4030	766.765	642.244	600	543.771	493.923	1008	126	114.476	173	343.791	228	116	117	103	132
fig|536231.75.peg.4031	20602	7209.149	8567	17780	17549	30513	1913	998	1410	676	611	502	746	881	704
fig|536231.75.peg.4032	2528	2157	1617	1289	1371	2545	357	236	266	209	190	188	169	136	81
fig|536231.75.peg.4033	386	312	352	487	581	850	74	57	78	97	105	48	90	39	62
fig|536231.75.peg.4034	418	467	342	612	494	603	38	33	40	73	57	28	178	79	15
fig|536231.75.peg.4035	141	150	112	72	44	158	19	9	10	15	0	7	35	54	13
fig|536231.75.peg.4036	558	611	502	445	486	808	85	91	66	106	107	121	356	127	64
fig|536231.75.peg.4037	477	590	510	830	653	710	74	68	75	240	73	87	435	285	275
fig|536231.75.peg.4038	665	758	391	930	822	1216	152	130	92	278	101	88	387	120	192
fig|536231.75.peg.4039	43523.046	99997.286	64698	16588	16188	27835	6374	4286	3865	6558	3478	3262	20566	6370	5864
fig|536231.75.peg.4040	0	1	0	13	0	0	0	0	0	0	0	0	0	0	0
fig|536231.75.peg.4041	128	94.012	59	56	61	76	12	3	2	31	14	5	103	0	13
fig|536231.75.peg.4042	3509	2301	4609	3267	3479	5606	457	285	347.333	276	236	192	444	337	118
fig|536231.75.peg.4043	11520.137	13449.31	15322	1498.775	1715	3065.19	474.835	200	256	305	152	82	3240.914	698	411
fig|536231.75.peg.4044	7466.863	5779.281	5677	5885.225	4725	8263.81	1146.165	1036	1145	1552	1365	980	1632.086	669	816
fig|536231.75.peg.4045	8564.685	6414.336	7973	10476	10301	17418	948	766	766	1455	822	610	5015	774	1002
fig|536231.75.peg.4046	28	52	29	187	177	367	4	3	10	25	9	0	63	57	30
fig|536231.75.peg.4047	3	3	1	0	0	8	1	0	0	0	0	0	3	3	0
fig|536231.75.peg.4048	2	2	3	38	57	58.961	0	0	0	13	0	0	5	18	0
fig|536231.75.peg.4049	9	25	3	343	237	561.039	4	7	15	74	9	13	146	42	62
fig|536231.75.peg.4050	55	96	40	707	614	1139.108	1	7	14	32	46	20	110	61	50
fig|536231.75.peg.4051	0	0	0	0	26	8	0	0	0	0	0	0	0	0	0
fig|536231.75.peg.4052	17	50	13	340	286	356	7	3	4	5	2	0	88	46	49
fig|536231.75.peg.4053	33	60	6	173	250	417	8	4	18	13	12	23	41	10	0
fig|536231.75.peg.4054	76	140	45	336	319	549	5	18	17	43	24	67	178	47	0
fig|536231.75.peg.4055	167	291	78	566	602	978	21	20	17	35	0	37	332	74	33
fig|536231.75.peg.4056	132	347	62	235	335	480	27	14	32	88	28	19	207	39	51
fig|536231.75.peg.4057	72	45	39	20	31	80	8	3	3	4	12	0	10	0	0
fig|536231.75.peg.4058	8596.305	4556.415	5542.875	3124.108	3324.052	6379.014	559.012	290.036	441.887	737	563	596.597	2494.978	616.266	601.834
fig|536231.75.peg.4059	118972.345	47861.069	68767.125	74519.892	70043.948	101711.446	10926.988	6871.964	9551.113	10771	9201	7999.403	11526.022	8629.734	8511.166
fig|536231.75.peg.4060	7804.41	9677	7668	337	451	1259	237	99	83	34	49	42	169	64	7
fig|536231.75.peg.4061	185389.766	84749.825	88384	66703	67740	109107	17407.595	10273	8754	9000	5542	5042	97391	10620	10027
fig|536231.75.peg.4062	4891	19902.135	5787	4442	5158.419	10136.276	362	158	210	222	213	75	2600.983	456	257
fig|536231.75.peg.4063	98	112.077	71	867	728.581	1085.724	19	12	7	35	33	27	107.017	85	21
fig|536231.75.peg.4064	16	39	2	28	1.027	22	0	0	0	0	0	0	4	15	0
fig|536231.75.peg.4065	7329	4650	9890.767	6239	6427.973	10528	382	252	303	240	312	242	580	336	236
fig|536231.75.peg.4066	320	342	195	380	432	891	40	20	24	5	38	47	66	30	10
fig|536231.75.peg.4067	46067.656	21410.461	29104.329	60879	54538	87125	5598	4051	4051	7101	5497	4299	12547	5738	5173
fig|536231.75.peg.4068	10967	7642	6779.103	7577	7979.43	12429	1162	884	886	1007	1063	856	1286	1030	708
fig|536231.75.peg.4069	24078.016	32682.416	22933	10536	9650	16322	2358	1933	1737	2178	2002	1713	2945	2140	1440
fig|536231.75.peg.4070	23253	21875.78	21572	4607	4364	8016	1265	977	912	628	273	301	676	431	413
fig|536231.75.peg.4071	117204.857	69109.85	54081.07	102262	90768	131580	8972	7761	9118	5978	7235	6045	4141	5430	4163
fig|536231.75.peg.4072	53169	38702.048	20193	16498	16850	29160	3024	2344	3269.961	1816	2102	1649	5435	1482	1017
fig|536231.75.peg.4073	13123.118	12371.584	4095	3230	3919	6642	784.088	629	971.039	477	451	574	2820	345	292
fig|536231.75.peg.4074	67080.551	31872.113	39696.911	137395.875	139585.293	238273.202	3808	3115	4253	2574	3139	2826	2735	3736	1959
fig|536231.75.peg.4075	157.999	92	68	73.125	68	93	12.243	5	7	0	0	0	5	19	10
fig|536231.75.peg.4076	754.001	618	641	235	192	422	50.757	36	55	51	6	27	91	57	17
fig|536231.75.peg.4077	7299	4921	6058	4533	3889	6288	597	455	534	351	327	209	511	312	149
fig|536231.75.peg.4078	11572	8803	12769	6622	5881	10935	1712	1302	1137	1774	1161	1054	1374	1258	884
fig|536231.75.peg.4079	20170.838	16964.051	13916	21321	20001	32822	1792	1204	1086	1933	1173	1186	1399	1530	1313
fig|536231.75.peg.4080	3547	3031	3820	5948	5731	8960	405	368	347	589	434	411	1353	611	416
fig|536231.75.peg.4081	4117	3193	5311	3558	3880	6317	294	244	196	202	250	245	788	218	216
fig|536231.75.peg.4082	3619	2364	4290	3559	4921	6064	244	222	249	333	405	400	612	331	258
fig|536231.75.peg.4083	3489.012	3112	3990.169	5791	5735	8467	278	234	336	388	480	364	1214	717	476
fig|536231.75.peg.4084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fig|536231.75.peg.4085	41158.977	26476.061	41339	36457.22	35330	54126.481	2802	2025	2213	3383	3556	2517	3973	3328	2141
fig|536231.75.peg.4086	32074.863	24223	33249	30743	31299	46495	3271	2993	2459	3936	4246	4053	2748	2730	2504
fig|536231.75.peg.4087	954	812	427	741	823	1667	122	88	82	52	77	36	148	88	56
fig|536231.75.peg.4088	4214.538	3910.1	2000	1048	1468	2506	198	107	210	205	118	127	735	195	285
fig|536231.75.peg.4089	4960.351	4882	1808	1312	1739	3084	340	207	294	483	236	176	1574	330	191
fig|536231.75.peg.4090	6558	10206.09	3650	3431	3075	6244	858	484	500	144	135	204	708	253	105
fig|536231.75.peg.4091	2572	2146	1364	4309	2966	4522	544	432	326	542	370	431	1341	642	598
fig|536231.75.peg.4092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fig|536231.75.peg.4093	783	1971.08	624	3083	2477	3715	721	672	921.294	1003	439	416	715	605	374
fig|536231.75.peg.4094	28	51	16	40.336	48	102	45	27	39	28	9	13	15	28	35
fig|536231.75.peg.4095	1320.048	3322	939	5369.664	4969	7490	1394	1454	2053	1640	1247	1097	610	1199	788
fig|536231.75.peg.4096	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
fig|536231.75.peg.4097	198	357	142	561	548	694	136	163	233	253	121	66	53	125	99
fig|536231.75.peg.4098	60	79	32	66	52	191	23	27	23	31	5	15	0	21	14
fig|536231.75.peg.4099	870	836	695	936	756	1228	192	129	101	255	156	157	651	241	255
fig|536231.75.peg.4102	1.322	9.807	0	38.753	0	38.875	0	0	0	2.792	0	0	2.595	0	0
fig|536231.75.peg.4103	516.465	389.499	295	373	307.712	603.959	50.78	39	27.158	17	19	55	5	60	0
fig|536231.75.peg.4104	654.535	539.501	358	440	621.288	1102.041	73.22	30	41.842	25	30	20	63	57	25
fig|536231.75.peg.4105	1373	3064.048	822	823	785	1465.068	602	585	565	206	135	97	596	124	120
fig|536231.75.peg.4106	16337.245	9935.858	12756.583	16226.764	13813.227	18247.368	2297.129	2165.578	2116.444	2366.66	1375.179	1438	4994.765	1231.623	1377.68
fig|536231.75.peg.4107	39822.916	26776.142	29817.398	43584.236	38554.554	60869.564	3676.871	2724.422	3379.556	2520.34	2197.821	2015	6029.235	1683.377	1804.32
fig|536231.75.peg.4108	24934	18019	20151	16523	17325	23785.461	1557	1575	1610	1645	1314	1361	3578	982	1321
fig|536231.75.peg.4109	59042.847	39529.762	44157.53	67066	58404	83655	5653	4738	5353	5137	4712	4762	12167	4392	4424
fig|536231.75.peg.4110	8885	6121.072	7132	2734	3749	6167	609	397	581	474	547	495	1679	460	416
fig|536231.75.peg.4111	4339.504	2964.223	3113.227	3440.788	2872.97	4339.936	563.718	286.775	525.869	653.538	457.596	388.553	667.721	545.312	354.769
fig|536231.75.peg.4112	3308.807	2420.46	2248.773	2385.212	2402.285	3458.042	420.282	246.225	359.835	193.462	222.865	138.447	213.279	414.688	227.231
fig|536231.75.peg.4113	25783.562	15582.39	15628.855	15256	13473.745	25331.022	1856	1117	1411.297	1110	867.539	683	1616	911	905
fig|536231.75.peg.4114	7861.277	6651.731	3405.056	2989.344	3168.972	4302.655	860.654	738.3	779.948	810	478	369	454.211	408	360.642
fig|536231.75.peg.4115	2056.476	2026.495	1370.944	164.656	223.028	468.345	125.346	101.7	84.051	107	60	9	84.789	0	25.358
fig|536231.75.peg.4116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fig|536231.75.peg.4117	1699	1954.706	1260	3220.472	2918	4523.149	418	236	234	538	121	219	1730.368	272	278
fig|536231.75.peg.4118	6343	7036.294	5731	6232.266	5758	9453.851	727	554	466	920	535	834	3489.632	931	844
fig|536231.75.peg.4119	846	1045	434	614	565.076	1516.464	90	25	64	51	47	26	1469.684	62	108
fig|536231.75.peg.4120	7297	8025	2939	6592	6097.924	10232.536	1236	842	728	469	366	542	1918	412	451
fig|536231.75.peg.4121	10339.057	8629	5860	11839	9905	17753	949.003	629	638	388	419	383	558	536	365
fig|536231.75.peg.4122	4935.023	4860	5192	2053	2005	4832	2122.997	1491	1063	485	401	238	297	173	241
fig|536231.75.peg.4123	4265	2222.009	2876	987	1182	1923	307	167	225	175	137	126	472	198	145
fig|536231.75.peg.4124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fig|536231.75.peg.4125	375.564	325.634	314.667	123	137	146.49	14	14	20	48	21	6	27	0	0
fig|536231.75.peg.4126	685.436	585.366	470.333	98	161	369.51	31	31	20	31	24	10	59	0	16
fig|536231.75.peg.4127	595	679.036	329	407	299	545	77	64	49	45	0	91	95	139	79
fig|536231.75.peg.4128	10346	6786	8325	4541	4169	6654	1242	1096	1147	1165	817	649	1105	581	543
fig|536231.75.peg.4129	10469	7312	6936	2913	3518	4858	1241	941	1165	732	503	373	608	344	413
fig|536231.75.peg.4130	266	293	417	286	179	288	29	21	21	56	94	11	115	85	31
fig|536231.75.peg.4131	264	185	220	167	285	352	25	26	28	45	4	6	65	152	17
fig|536231.75.peg.4132	53	35	102	25	33	46	5	6	1	0	0	0	18	0	12
fig|536231.75.peg.4133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fig|536231.75.peg.4134	740.01	382.003	613	576	734	861	43	37	53	113	62	130	152	119	146
fig|536231.75.peg.4135	239	149	313	192	118	169	29	16	10	4	20	27	58	0	35
fig|536231.75.peg.4136	171	104	175	33	69	112	2	7	4	17	0	0	33	0	0
fig|536231.75.peg.4137	388	192	411	104	92	188	33	17	33	18	18	31	64	56	49
fig|536231.75.peg.4138	43	34	59	0	11	10	1	0	1	0	0	0	10	0	0
fig|536231.75.peg.4139	123	95	113	101	81	74	10	8	6	28	0	0	12	12	0
fig|536231.75.peg.4140	114	65	98	51	42	86	2	1	8	13	0	0	19	38	0
fig|536231.75.peg.4141	109	47	73	64	48	177	11	6	7	12	7	22	0	2	6
fig|536231.75.peg.4142	318	128	251	66	121	104	20	14	21	16	0	32	8	115	7
fig|536231.75.peg.4143	9898.924	8128.492	5445	6863.835	7542.41	11401.868	597.755	414	606	393	364	232	913	636.066	489
fig|536231.75.peg.4144	372	353	301	421	478	744	15	11	19	20	28	12	109	29	53
fig|536231.75.peg.4145	212	172	164	133	139	175	13	18	24	91	47	11	52	122	67
fig|536231.75.peg.4146	189	146	179	188	225	173	27	25	19	50	9	24	55	89	32
fig|536231.75.peg.4147	31	41	57	15	12	44	3	9	5	1	0	0	6	58	0
fig|536231.75.peg.4148	23	15	18	109	111	120	5	0	6	17	0	13	25	29	0
fig|536231.75.peg.4149	181	102	136	402	346	440	13	21	23	80	5	13	38	61	52
fig|536231.75.peg.4150	159	104	140	256	245	329	25	22	23	43	18	24	75	79	12
fig|536231.75.peg.4151	201	97	196	166	232	236	27	10	15	13	51	11	58	61	9
fig|536231.75.peg.4152	163	80	121	323	518	374	9	7	20	8	27	19	73	103	12
fig|536231.75.peg.4153	50	38	12	155	77	191	9	2	4	16	3	0	29	23	40
fig|536231.75.peg.4154	77	52	44	167	251	291	12	6	14	38	23	11	28	82	34
fig|536231.75.peg.4155	53	20	21	79	93	178	0	1	2	4	1	0	11	32	15
fig|536231.75.peg.4156	3	5	7	50	41	40	2	2	0	8	11	0	0	10	0
fig|536231.75.peg.4157	12	28	9	3	94	15	1	0	0	0	18	0	8	13	0
fig|536231.75.peg.4158	127	63	167	322	331	354	13	13	14	28	32	22	103	59	53
fig|536231.75.peg.4159	23	18	18	114	59	118	9	0	0	5	0	7	20	52	18
fig|536231.75.peg.4160	18	27	21	93	87	68	3	3	0	6	17	0	45	24	16
fig|536231.75.peg.4161	26	21	14	113	42	27	16	0	3	0	0	0	0	0	0
fig|536231.75.peg.4162	48	27	18	28	119	56	11	4	3	17	0	11	7	0	0
fig|536231.75.peg.4164	3841.076	3262.973	2331	1728.165	1809.59	2469.132	173.245	140	174	278	133	250	411	165.934	168
fig|536231.75.peg.4165	8551.093	8370.122	4646	6028	6126	8900	640	554	767	1333	860	832	1310	793	946
fig|536231.75.peg.4166	9877.136	8588.693	5810.896	15058.381	13196.379	21260.75	983.871	837.483	852.527	754.364	893	767	1001.072	832	861
fig|536231.75.peg.4167	3519.519	3974.639	2381.104	1855.198	1622.147	2799.12	533.689	373.053	350.961	393.231	350.326	329	354.928	275.888	306
fig|536231.75.peg.4168	21136.974	21766.392	14568	12988.988	11500.474	18681.13	2401.44	1836.464	1715.511	1371.405	1216.674	797	1031	1093.112	857
fig|536231.75.peg.4169	2580	2246	1869	1439	1326	2409	320	185	169.09	115.024	95	123	134	88	100
fig|536231.75.peg.4170	54	33	43	108	128	170	7	15	12.91	34.976	18	24	0	0	20
fig|536231.75.peg.4171	2285	1148	1347	8892	6352	11096	289	179	228	412	368	399	336	354	583
fig|536231.75.peg.4172	2714	1580	1963	5909	6077	10016	331	228	287	243	262	214	195	289	370
fig|536231.75.peg.4173	2189	1254	1355	5613	5341	7917	274	170	243	226	274	162	162	378	239
fig|536231.75.peg.4174	4767	4593	5433	9455	10258	15878	505	350	297	664	418	428	1396	640	468
fig|536231.75.peg.4175	4415	2805	2794	19492	16038	26334	515	356	380	871	634	556	723	705	802
fig|536231.75.peg.4176	12962.002	12266	9542	11195	10472	16876	508	381	291	773	739	634	1750	994	938
fig|536231.75.peg.4177	1571	764	749	2875	2782	4649	28	30	37	106	167	102	67	172	174
fig|536231.75.peg.4178	877	450	475	2027	2009	3060	29	12	35	105	216	99	43	167	176
fig|536231.75.peg.4179	6632	3125	3122	14566	12886	18571	349	236	301	862	1159	827	485	891	1048
fig|536231.75.peg.4180	13590	5088	7476	6968	6303	9316	1421	854	1226	721	766	633	252	1103	314
fig|536231.75.peg.4181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fig|536231.75.peg.4182	312	552	191	724	643	775	33	23	42	59	58	9	386	81	54
fig|536231.75.peg.4183	32764.165	18164	12669	5767	5574	8949.013	765	485	575	223	351	315	219	385	288
fig|536231.75.peg.4184	18251.014	54796.647	17343.439	760.175	993.371	2655	386.076	125	235	175	96	59	5319	173	168
fig|536231.75.peg.4185	6976.433	10214.027	6017.953	5455.529	4640.306	8952.774	1484.515	853.246	981.461	421.742	528.025	413	3301.815	523.884	386.848
