patricID	ri_t04_A	ri_t04_B	ri_t04_C	ri_t48_A	ri_t48_B	ri_t48_C
fig|536231.75.peg.464	395	392	149	280	316	363
fig|536231.75.peg.465	757	712	327	432	349	484
fig|536231.75.peg.466	316	282	101	313	234	451
fig|536231.75.peg.467	1827	1515	909	1656	1545	2379
fig|536231.75.peg.468	185	189	97	119	280	214
fig|536231.75.peg.469	9	3	0	0	46	9
fig|536231.75.peg.470	8	6	14	23	7	25
fig|536231.75.peg.471	15	4	5	0	0	4
fig|536231.75.peg.472	2783	4831.289	233	15	58	67
fig|536231.75.peg.473	112	111	91	13	98	48
fig|536231.75.peg.474	1	9	0	0	17	7
fig|536231.75.peg.475	1	0	0	30	0	14
fig|536231.75.peg.476	13	31	4	69	35	30
fig|536231.75.peg.477	102	84	23	164	260	472
fig|536231.75.peg.478	7	8	0	0	9	0
fig|536231.75.peg.479	19	14	17	67	125	68
fig|536231.75.peg.480	15	29.011	20	16	15	71
fig|536231.75.peg.481	0	2	0	14	0	21
fig|536231.75.peg.482	1	1	0	11	22	22
fig|536231.75.peg.483	10	5	0	22	0	19
fig|536231.75.peg.484	0	5	14	13	16	31
fig|536231.75.peg.485	3	2	0	8	0	34
fig|536231.75.peg.486	0	0	0	19	9	39
fig|536231.75.peg.487	0	8	0	10	7	13
fig|536231.75.peg.488	58	50	16	59	71	69
fig|536231.75.peg.489	4	1	0	36	33	21
fig|536231.75.peg.490	19	20	0	76	35	80
fig|536231.75.peg.491	14	6	0	60	61	157
fig|536231.75.peg.492	8	34	5	69	30	63
fig|536231.75.peg.493	150	70	40	131	124	64
fig|536231.75.peg.494	0	0	0	0	0	0
fig|536231.75.peg.495	3	3	1	27	28.227	25
fig|536231.75.peg.496	7	11	15	29	36.773	36
fig|536231.75.peg.497	16	8	0	18	28	24
fig|536231.75.peg.498	7	10	0	166	164.437	96
fig|536231.75.peg.499	2	0	13	0	29.563	3
fig|536231.75.peg.500	2	1	0	0	0	30
fig|536231.75.peg.501	7	8	3	16	35	49
fig|536231.75.peg.502	16	14	17	89	114	65
fig|536231.75.peg.503	0	0	0	0	0	0
fig|536231.75.peg.504	2	4	0	5	33	0
fig|536231.75.peg.505	6	33	0	68	51	105
fig|536231.75.peg.506	26.045	17	12	12	23	68
fig|536231.75.peg.507	0	6	5	0	0	12
fig|536231.75.peg.508	7	27	2	31	77.326	26
fig|536231.75.peg.509	0	1	0	14	5.674	16
fig|536231.75.peg.510	4	2	0	38	21	25
fig|536231.75.peg.511	0	9	0	9	0	0
fig|536231.75.peg.512	0	0	0	0	14	0
fig|536231.75.peg.513	0	1	8	0	23	27
fig|536231.75.peg.514	2	6	0	7	10	10
fig|536231.75.peg.515	1	0	8	7	70	11
fig|536231.75.peg.516	16	16	19	69	28	93
fig|536231.75.peg.517	2793.267	4438.832	1420.52	24	7	136.172
fig|536231.75.peg.518	26842.242	39461.001	14779.48	3433	3104	4771.828
fig|536231.75.peg.519	1665	1486	751	901	802	1093
fig|536231.75.peg.520	15461.466	10521.123	5958.092	2927.012	2886	3774.746
fig|536231.75.peg.521	150.676	150.099	43	20	69	58
fig|536231.75.peg.522	636	453.019	306	624	456	885
fig|536231.75.peg.523	16	27	20	39	93	70
fig|536231.75.peg.524	32	45	9	42	59	79
fig|536231.75.peg.525	1	1	0	0	0	0
fig|536231.75.peg.526	488	456	99	4112	3213	4521
fig|536231.75.peg.527	675	625	335	7201	5432	7470
fig|536231.75.peg.528	474.003	676	65	7726	7820	15748
fig|536231.75.peg.529	595	812	244	3855	3535	7259
fig|536231.75.peg.530	1	6	3	4	1	14
fig|536231.75.peg.531	45.67	49	10	1390.354	995.73	1537.662
fig|536231.75.peg.532	1919.374	2344.03	885	15934.646	16858.27	24022.338
fig|536231.75.peg.533	638	937	221	5693.445	5596.627	8957.494
fig|536231.75.peg.534	1393	1286.413	521	14655.555	15192.373	19993.506
fig|536231.75.peg.535	3	0	4	5	0	11
fig|536231.75.peg.536	1169	1398	555	13168	13090	20811
fig|536231.75.peg.537	1233.006	1345	389	15656	15541	23353
fig|536231.75.peg.538	777	814	227	6206	5761	8727
fig|536231.75.peg.539	204	203	111	1251.928	1246.149	2033.42
fig|536231.75.peg.540	3	3	0	7	0	28
fig|536231.75.peg.541	429.594	563	229	2695.541	2717.765	3606.449
fig|536231.75.peg.542	997.406	922	445	10080.53	10718.086	12114.203
fig|536231.75.peg.543	122	128	62	640	456	636.927
fig|536231.75.peg.544	65	62	35	123	92	146
fig|536231.75.peg.545	597	450	246	1833	1226	1907
fig|536231.75.peg.546	366	317	108	988	1029	1426
fig|536231.75.peg.547	42	46.547	23	33	11.125	5
fig|536231.75.peg.548	626	437.453	235	882	880.875	1387
fig|536231.75.peg.549	0	2	0	0	0	9
fig|536231.75.peg.550	3	7	0	51	40	50
fig|536231.75.peg.551	2	4	0	32	36	79
fig|536231.75.peg.552	0	1	8	19	21	12
fig|536231.75.peg.553	0	0	0	4	0	0
fig|536231.75.peg.554	64	44	21	82	141	112
fig|536231.75.peg.555	2	9	5	0	0	11
fig|536231.75.peg.556	9	12	6	33	18	93
fig|536231.75.peg.557	3	0	6	9	16	21
fig|536231.75.peg.558	0	0	0	166.188	312.347	97.094
fig|536231.75.peg.560	782.337	706.972	290.702	1.885	0	4.216
fig|536231.75.peg.561	8623	9203.593	2794	1739	1899	3490
fig|536231.75.peg.562	25519.17	30071.372	9681	3927	2636	4211
fig|536231.75.peg.563	369.723	456.569	204	150.686	111.392	190.902
fig|536231.75.peg.564	861.474	668.216	450	669.072	270.414	693.734
fig|536231.75.peg.565	528.803	348.814	188	71.242	57.194	163.364
fig|536231.75.peg.566	5759	4096.401	3140	6890	6288	8643
fig|536231.75.peg.567	6891.251	4665	4075	5303	4280	6039
fig|536231.75.peg.568	0	0	0	0	0	0
fig|536231.75.peg.569	35739.236	32393.063	17546	4604.369	4323.001	8275
fig|536231.75.peg.570	54	85	38	0	1	12
fig|536231.75.peg.571	14560.204	11848.14	10260.125	3208.454	2557.825	3952.05
fig|536231.75.peg.572	26132.462	22454.691	15415.875	7857.178	7976.174	11842.116
fig|536231.75.peg.573	6007	4821	2698	4182	3882	6313
fig|536231.75.peg.574	9946.251	11129	7333	4572	3749	6399
fig|536231.75.peg.576	4143	2764	1926	2904	2184	4038
fig|536231.75.peg.577	1135	750	774	4233	3918	7949
fig|536231.75.peg.578	28	49	62	0	1	0
fig|536231.75.peg.579	29868.271	46688.954	28279	7946	7319	9956
fig|536231.75.peg.580	150370.905	141230.506	81363.215	53436	53082	76142
fig|536231.75.peg.581	16025.892	23354.274	11452	4853	4457	7319
fig|536231.75.peg.582	19847.247	27967.011	17270	5611	5785	9460
fig|536231.75.peg.583	12	13	17	0	0	0
fig|536231.75.peg.584	5904.162	4754	3134	3596	2765	4349
fig|536231.75.peg.585	16662.19	14009.267	9017	8656	9080	18207
fig|536231.75.peg.586	296	193	109	729	749	1546
fig|536231.75.peg.587	59	79	23	44	51	35
fig|536231.75.peg.588	5097	3296	2931	2906	2432	4323
fig|536231.75.peg.589	4804.803	4541	2294	664	1144	2223
fig|536231.75.peg.590	9245.386	6919.82	3608	6361	5475	8724
fig|536231.75.peg.591	14974.641	11204	5471	12469	11036	16039
fig|536231.75.peg.592	360	224	154	263	289	566
fig|536231.75.peg.593	1	2	0	12	0	8
fig|536231.75.peg.594	1923	1995	834	1020	969	1241
fig|536231.75.peg.595	103	97	117	36	67	223
fig|536231.75.peg.596	299	315	82	148	112	261
fig|536231.75.peg.597	10	8	16	0	0	0
fig|536231.75.peg.598	4777.033	3637.436	2685	5298	4828	8255
fig|536231.75.peg.600	20057.69	12817.251	10080	24301	23240	40697
fig|536231.75.peg.601	79651.811	55731.246	35066	56840	50378	76302.519
fig|536231.75.peg.602	19938.199	15333	10714	17666	17607	29338
fig|536231.75.peg.603	12973.248	9817	5302	11568	11507.232	16091
fig|536231.75.peg.604	20506.331	14117.006	8407	13984	13476	19926
fig|536231.75.peg.605	10770.903	8342	4890	6426	7626	10516
fig|536231.75.peg.606	8669.337	8506	4908	1989	2054	3065
fig|536231.75.peg.607	3440.435	2706	835	1392	995	1635
fig|536231.75.peg.608	286	248	184	18	0	3
fig|536231.75.peg.609	5921	5025	2193	3439	3387	5385
fig|536231.75.peg.610	61294.876	38830.857	27796	49210	46854	76063
fig|536231.75.peg.611	21650.56	16036.529	10718	27665	30755	51306
fig|536231.75.peg.612	0	0	0	0	0	0
fig|536231.75.peg.613	339	271	184	272	245	377
fig|536231.75.peg.614	0	0	0	0	0	0
fig|536231.75.peg.615	246	144	81	405	519	500
fig|536231.75.peg.616	0	0	0	0	0	0
fig|536231.75.peg.617	188	152	44	175	171	303
fig|536231.75.peg.618	1588.235	2221.837	933	926.622	1048	2032.233
fig|536231.75.peg.619	1239.995	1509.163	513	2216.378	2173	3639.767
fig|536231.75.peg.620	875	895	446	521	687	1236
fig|536231.75.peg.621	2440.558	2276.001	1166	1156	1162	1621
fig|536231.75.peg.622	46	64.999	2	0	9	1
fig|536231.75.peg.623	0	0	0	0	0	10
fig|536231.75.peg.624	34	17	3	5.464	0	0
fig|536231.75.peg.625	15	26	43	10.536	0	0
fig|536231.75.peg.626	42	51	16	37	0	21
fig|536231.75.peg.627	0	0	0	0	13	0
fig|536231.75.peg.628	1	3	0	25	38	11.006
fig|536231.75.peg.629	0	4	0	0	0	5.994
fig|536231.75.peg.630	42408.857	30024.068	21606	58809	54941	85446
fig|536231.75.peg.631	0	0	0	0	0	0
fig|536231.75.peg.632	429	274	78	299	297	430
fig|536231.75.peg.633	1453.204	1028	488	1103	913	1353
fig|536231.75.peg.634	3950.616	2605.805	1642	2301.901	2140.844	4139.629
fig|536231.75.peg.635	17764.978	18079.615	9668	2620.099	2416.156	5630.371
fig|536231.75.peg.636	1076.66	1333	973	1197	1205	3879
fig|536231.75.peg.637	25890.972	21443.849	13648	16037	18458	33170.375
fig|536231.75.peg.638	1	1	9	0	4	0
fig|536231.75.peg.639	4602	4125.195	2950	2398	2228	3942
fig|536231.75.peg.640	2805	2495	1641	691	829	1570
fig|536231.75.peg.641	4713.154	3413	2224	2436	2597	4129
fig|536231.75.peg.642	8865.169	6709.001	3299	5552	5113	7749
fig|536231.75.peg.643	9465.274	6646.014	3905	9901	9352	13030
fig|536231.75.peg.644	9034.874	7984.147	4902	3146	3861	6649
fig|536231.75.peg.645	10012.103	7463.145	3408	10922	8819	14566
fig|536231.75.peg.646	4803	3922	2205	5450	4929	7503
fig|536231.75.peg.647	1336.142	1051	661	827	896	2013
fig|536231.75.peg.648	16945.124	10983	8897	15110	16380	25783
fig|536231.75.peg.649	8157.084	7977	3890	2478	2555	4609
fig|536231.75.peg.650	8210	5423.001	2602.124	11192	10681	14012
fig|536231.75.peg.651	4120	3132.572	1354	5420	5529	8505
fig|536231.75.peg.652	4925.051	3437.066	1738	6490	6298	10007.067
fig|536231.75.peg.653	2001.267	1534	841	2458	2073	3886.824
fig|536231.75.peg.654	8568	5612.984	3370	7917	7085	10671
fig|536231.75.peg.655	55	50	12	5	15	21
fig|536231.75.peg.656	138	138	106	19	46	123
fig|536231.75.peg.657	37	40	45	17	0	8
fig|536231.75.peg.658	8708.002	6071.016	5692	7465	6756	11874
fig|536231.75.peg.659	27165.39	17818.38	14688	16552	16299	25525
fig|536231.75.peg.660	8327.371	6749	4563	6287	6417	11242
fig|536231.75.peg.661	412	419	168	158	212	460
fig|536231.75.peg.662	480	314	13	15	22	81
fig|536231.75.peg.663	152417.207	118393.463	80742	148868	139389	245755.997
fig|536231.75.peg.664	86150.403	53579.076	39014	95115	103049	143979.41
fig|536231.75.peg.665	84111.464	55560.064	36448	60614	71395	106196
fig|536231.75.peg.666	62733.511	41961.577	29485	51713	62435	91172
fig|536231.75.peg.667	121171.462	82704.884	59579	127243.128	127121	187906
fig|536231.75.peg.668	22.01	5.013	7	6	1	28.352
fig|536231.75.peg.669	25.99	1.987	16	9	0	79.648
fig|536231.75.peg.670	2789	2321	1606	1261	1084	2391
fig|536231.75.peg.671	2138.39	1843.003	1276	983	938	1709
fig|536231.75.peg.672	47	59	11	36	47	63
fig|536231.75.peg.673	192	193	85	104	160	249
fig|536231.75.peg.674	3	1	6	0	29	16
fig|536231.75.peg.675	30.466	31	5	0	18	10
fig|536231.75.peg.676	6.534	0	5	0	0	0
fig|536231.75.peg.677	7	3	12	0	0	2
fig|536231.75.peg.678	27	15	40	12	0	24
fig|536231.75.peg.679	3	8	3	16	5	26
fig|536231.75.peg.680	21810.588	13921.316	9511	31575	28051	47258
fig|536231.75.peg.681	14451.857	19554.789	9287	579	529	997
fig|536231.75.peg.682	1233.057	996	463	273	322	513
fig|536231.75.peg.683	2	4	0	0	52	0
fig|536231.75.peg.684	22	17	11	1	80	15
fig|536231.75.peg.685	10	12	7	0	0	16
fig|536231.75.peg.686	1	0	0	0	0	7
fig|536231.75.peg.687	69	38	42	55	73	83
fig|536231.75.peg.688	9957.824	13795.843	7145	454.854	600.966	809.635
fig|536231.75.peg.689	1488.373	1961.157	860	296.146	318.034	584.365
fig|536231.75.peg.690	3842	3811	1453	2155	1863	2747
fig|536231.75.peg.691	7959.063	9529	3161	722	563	744
fig|536231.75.peg.692	5108.755	7812	2708	490	352	669
fig|536231.75.peg.693	58595.048	75143.473	28640	2525	2484	3128
fig|536231.75.peg.694	4730.376	2761.583	1288.3	2484.048	2228.389	3856.878
fig|536231.75.peg.695	12.305	15.821	14.114	36.04	0	6.39
fig|536231.75.peg.696	42.603	19.474	10.975	11.049	0	22.205
fig|536231.75.peg.697	30	37	21	31	0	32
fig|536231.75.peg.698	2387.836	2743.47	1197	176	382	361
fig|536231.75.peg.699	1774.968	1360.176	809.222	686.188	824.543	1421.801
fig|536231.75.peg.700	3595.526	3470.023	2538.64	1894.006	1874.988	2982.914
fig|536231.75.peg.701	18644.819	16320	11695	1344	1546	2048
fig|536231.75.peg.702	5382	4475.295	2375	900	1081.736	1523
fig|536231.75.peg.703	973	1161	801	121	132	211
fig|536231.75.peg.704	1526	1823	873	61	28	48
fig|536231.75.peg.705	2229	2300	1086	399	280	302
fig|536231.75.peg.706	13	12	4	0	0	10.798
fig|536231.75.peg.707	34.143	29.777	14	0	11	36.202
fig|536231.75.peg.708	26.857	24.223	18	7	0	20
fig|536231.75.peg.709	437	478	275	28	85	160
fig|536231.75.peg.710	518	444	183	235	295	307
fig|536231.75.peg.711	1810.089	1549	851	687	1124	1574
fig|536231.75.peg.712	334	245	47	208	163	406
fig|536231.75.peg.713	1	9	0	0	0	0
fig|536231.75.peg.714	3257	2952	1266	625	848	1220
fig|536231.75.peg.715	2299	1812	1169	1574	1550	2995
fig|536231.75.peg.716	3311	2427	1836	1604	1684	3042
fig|536231.75.peg.717	1784	1228	659	1085	999	1702
fig|536231.75.peg.718	4485.153	3212	1700	6300	5674	7604
fig|536231.75.peg.719	3211	2464	1237	2768	2896	3545
fig|536231.75.peg.720	2815.01	1877	1090	3739.064	3059	4528.975
fig|536231.75.peg.721	143.477	104.613	85	66.001	25	66.378
fig|536231.75.peg.722	2061.513	1315.458	635	1818.935	1883	2605.647
fig|536231.75.peg.723	4301	3865.998	1585	198	178	243
fig|536231.75.peg.724	10352	12360	564	894	521	1782
fig|536231.75.peg.725	1162.227	1154	269	285	385	572.223
fig|536231.75.peg.726	4081.803	3441	2331	1967	1730	2958.777
fig|536231.75.peg.727	3974	2823.001	1760	2694	2279	3726
fig|536231.75.peg.728	252	330	202	0	18	0
fig|536231.75.peg.729	2584	1996	1162	1480	1360	2189
fig|536231.75.peg.730	1686	1472	959	774	781	1379
fig|536231.75.peg.731	4370.613	4122.158	1625.458	2375	2031	3333
fig|536231.75.peg.732	161.131	376.792	84	0	0	2
fig|536231.75.peg.733	1703.869	4051.208	1500	35	10	52
fig|536231.75.peg.734	2892.053	2096	1182	2960	2451	4929
fig|536231.75.peg.735	1564.399	1303	584	1676.461	1411.908	2309.933
fig|536231.75.peg.736	1243.128	957.723	715.994	1450.541	1183.55	1923.559
fig|536231.75.peg.737	4930.474	3870.277	2778.006	2355.998	1780.542	3718.508
fig|536231.75.peg.738	182	142	56	403	386	504
fig|536231.75.peg.739	975	727	409	5739	3703	6385
fig|536231.75.peg.740	0	3	0	0	0	0
fig|536231.75.peg.741	1496	1307	914	5471	4920	7157
fig|536231.75.peg.742	33.049	23	26	12	31	41
fig|536231.75.peg.743	14	4	13	35	28	14
fig|536231.75.peg.744	19	29	1	49	0	52
fig|536231.75.peg.745	2272	2552	1589	2989	2670	3751
fig|536231.75.peg.746	403.332	306	104	2605	2303	3002
fig|536231.75.peg.747	6	12	6	138	115	144
fig|536231.75.peg.748	9	11	3	18	48	62
fig|536231.75.peg.749	0	0	0	0	0	0
fig|536231.75.peg.750	10330.477	7861.21	6033	7194	6635	11002
fig|536231.75.peg.751	23	15	8	5	33	34
fig|536231.75.peg.752	41	26	9	12	44	12
fig|536231.75.peg.753	67	43	26	216	253	235
fig|536231.75.peg.754	43097.255	44674	13271	13427	12778	29292
fig|536231.75.peg.755	75454.864	58791.81	35196	42815	37668	60281
fig|536231.75.peg.756	87053.349	63502.476	40109	24022	23589	38935.879
fig|536231.75.peg.757	19065.646	13259	7532	12863	11420	17190
fig|536231.75.peg.758	22660.784	17450.173	9536	29991	25715	38840
fig|536231.75.peg.759	308	276	105	427	379	1145
fig|536231.75.peg.760	32	20	18	30	13	15
fig|536231.75.peg.761	1020	1234	414	379	455	636
fig|536231.75.peg.762	320	282	215	397	337	559
fig|536231.75.peg.763	62530.048	37530.391	32264	29078	26114	38258
fig|536231.75.peg.764	16501.815	13240.002	5355	15497	17126	26259
fig|536231.75.peg.765	20285.08	16504.464	8765.505	22065.579	22424.719	34936.463
fig|536231.75.peg.766	5218.469	6952.536	3580.495	1355.421	1851.281	2921.537
fig|536231.75.peg.767	7333.399	5781.21	3401	10680	9843	13756
fig|536231.75.peg.768	678	507.934	328	123	90	153
fig|536231.75.peg.769	653	524	425	222	150	170
fig|536231.75.peg.770	897	709	543	253	250	391
fig|536231.75.peg.771	4021.356	3443.246	980	1646.264	2037	3647.392
fig|536231.75.peg.772	13222.998	16422.471	3533	3336.736	3956	5748.608
fig|536231.75.peg.773	7065.429	5767.234	3298	2556.015	3302	5132.66
fig|536231.75.peg.774	15134.291	11295.989	6593	15495.985	12621	19835.612
fig|536231.75.peg.775	10603	9099	4652	3544	3369	5951
fig|536231.75.peg.776	26229.815	20403.002	11563	13637	12982	18848
fig|536231.75.peg.777	16634.606	13217.708	5303	17859.818	17326.776	27848.697
fig|536231.75.peg.778	1213.156	1077.344	478.198	329.578	483.156	573.839
fig|536231.75.peg.779	20550.649	14585.25	8836.802	17075.603	15892.068	24450.161
fig|536231.75.peg.780	18221.068	14175.348	8433	21834	21491	34423
fig|536231.75.peg.781	25933.208	25868.907	13579	15426	15997	27537
fig|536231.75.peg.782	4302.423	3503.002	1911	5742	5609	8882
fig|536231.75.peg.783	2325.33	1669	900	2655	2492	3751
fig|536231.75.peg.784	4308.105	3381	2118	3767	3999	6250
fig|536231.75.peg.785	4404.136	3423	1911	6015	5289	7851.959
fig|536231.75.peg.786	5890.001	4424	2395	4873	4514	6758
fig|536231.75.peg.787	6387.03	4713.008	2472	6225	5523	9480
fig|536231.75.peg.788	4075.002	3196	1646	4077	4263	5604
fig|536231.75.peg.789	10620.812	7666	4832	6245	5310	8814
fig|536231.75.peg.790	3068.197	2193	1453	5137	4622	6207
fig|536231.75.peg.791	2528.032	2163	1299	2283	2218	3213
fig|536231.75.peg.792	3326	2319.001	1888	5231	3671	6249
fig|536231.75.peg.793	14096	11285	4785	4088	4750	6794
fig|536231.75.peg.794	3281	2336	1371	2449	2654	3678
fig|536231.75.peg.795	4686	3235	2712	4001	3823	6316
fig|536231.75.peg.796	3148	2175	1419	3627	3571	4651
fig|536231.75.peg.797	4081.255	4449.007	3503	1835	1818	3355
fig|536231.75.peg.798	1610.019	1221	692	2222	1697	3003.606
fig|536231.75.peg.799	4491.159	3538	2326	4236	3637	5393.394
fig|536231.75.peg.800	2468.056	1857.432	1010	2810	2640	3793
fig|536231.75.peg.801	6746.043	5171.01	3239	6914	6522	9969
fig|536231.75.peg.802	18972.069	15958.003	8895	16760	15453	21085
fig|536231.75.peg.803	22601.128	20867.058	11607	3726	4112	5947
fig|536231.75.peg.804	278.405	312.862	42	13	7	15
fig|536231.75.peg.805	30655.392	25529.597	11188	18267	17865	27590
fig|536231.75.peg.806	6305.063	4875	3212	4169	3186	4927
fig|536231.75.peg.807	1702.026	1210.692	825.894	614.688	976.376	1349.955
fig|536231.75.peg.808	581.718	568.315	168	304.844	285.624	395
fig|536231.75.peg.809	194.134	255.998	87	72.289	176.778	231.089
fig|536231.75.peg.810	211.866	164.002	63	322.711	388.222	709.911
fig|536231.75.peg.811	45211.277	36200.675	19790	10126	9120	13443
fig|536231.75.peg.812	5122	4996	3339	3170	3340	4961
fig|536231.75.peg.813	16015.572	15033.003	7045	2603	2671	3492
fig|536231.75.peg.814	4608.869	4992.608	1853	1145	1056	1653
fig|536231.75.peg.815	2317	2294	859	1123	1205	1174
fig|536231.75.peg.816	2584	2254	1326	1743	2114	3085
fig|536231.75.peg.817	4160	4017	1303	3781	4468	6479
fig|536231.75.peg.818	12299.365	16506	3167	3955	3674	5851
fig|536231.75.peg.819	3	2	0	0	0	0
fig|536231.75.peg.820	26544.177	26252.103	14418	7677	10099	16419
fig|536231.75.peg.821	2415.4	2288	1063	3164	2547	3442
fig|536231.75.peg.822	19608.229	24632.802	9300	2234	1824	2961
fig|536231.75.peg.823	9109.97	10207	3726	3028	2695	3862
fig|536231.75.peg.824	2324.569	1910.694	1441.517	267.892	346	372
fig|536231.75.peg.825	1163.948	785.075	708.015	624.789	481.449	839.611
fig|536231.75.peg.826	802.134	749.15	532.829	202.226	187.408	259.779
fig|536231.75.peg.827	14170.003	11900.032	5703	9426	8903	13287
fig|536231.75.peg.828	5966.116	6585.237	3093.537	2083.634	2618.86	4379.701
fig|536231.75.peg.829	1602.515	2107.148	888.46	474.227	289.539	860.616
fig|536231.75.peg.830	1528.543	1257.614	591.003	1510.139	1383.601	2475.683
fig|536231.75.peg.831	9665.015	10965.081	4307	2164	2204	3030
fig|536231.75.peg.832	3215.001	3155	1622	800	1015	1247
fig|536231.75.peg.833	3366.611	3071.558	1405	1745	1702	2410
fig|536231.75.peg.834	32930.906	46374.823	14773	1431	1280	2124
fig|536231.75.peg.835	26009.795	30558.207	16347.59	1059	1124	2008
fig|536231.75.peg.836	53943.813	71069.335	25246	1867	1720	3063
fig|536231.75.peg.837	83743.225	107440.083	44778	1718	1948	3071
fig|536231.75.peg.838	58515.438	74179.64	38017	2272	2203	3519
fig|536231.75.peg.839	30408.605	43603.23	15638	2140	2508	4028
fig|536231.75.peg.840	35015.802	49498.251	13859	4163	3213	5941.098
fig|536231.75.peg.841	2981.934	4168	2127	227	286	503
fig|536231.75.peg.842	11695.92	9689	4749	6963	7400	11937
fig|536231.75.peg.843	46371.231	45025.814	24029	34720	32548	46936
fig|536231.75.peg.844	2895.167	3849	1436	927	1119	1961
fig|536231.75.peg.845	2363	3350.386	1657	1698	1659	2376
fig|536231.75.peg.846	2259	2549	872	1231	1568	2608
fig|536231.75.peg.847	8148.047	9604.003	2863	1645	1452	2631
fig|536231.75.peg.848	5863.008	6176	4698	1723	1741	4110
fig|536231.75.peg.849	830	1081	503	279	424	389
fig|536231.75.peg.850	2367.45	2703.663	811.592	1042.658	348.125	1165.554
fig|536231.75.peg.851	11627.222	7232.764	3865.438	9224.957	8968.945	13440.679
fig|536231.75.peg.860	76	68	25	24	41	22
fig|536231.75.peg.861	14	23	4	0	0	10
fig|536231.75.peg.862	400	439	68	96	82	159
fig|536231.75.peg.863	70	65	61	0	0	4
fig|536231.75.peg.864	30885.665	24451.004	16373	12029	10462	19660
fig|536231.75.peg.865	31411.292	23928.841	13216	14026.641	11204.82	20179
fig|536231.75.peg.866	2768	2056.468	608	677.359	804.18	1214
fig|536231.75.peg.867	13067.022	9379	4979	9262	7421	12906
fig|536231.75.peg.868	62795.116	52321.826	21496	22688	24929	37584
fig|536231.75.peg.869	10570.754	7979.002	4463	5954	6258	10296
fig|536231.75.peg.870	25406.726	19737.573	8665	15341	14186	20254
fig|536231.75.peg.871	48838.332	39203.248	29276.541	25888	25592	39527
fig|536231.75.peg.872	819.277	1023.489	857.099	169.714	506.159	908.461
fig|536231.75.peg.873	7626	5167	3178	7035	6666	8864
fig|536231.75.peg.874	13496.596	10549.148	6546	10080	10464	17724
fig|536231.75.peg.875	34954.037	29638.43	18190	30766	26841	41981
fig|536231.75.peg.876	51	37	48	87	42	116
fig|536231.75.peg.877	1043	1042.637	686	379	335	597
fig|536231.75.peg.878	11646.031	7668	5663	8217	7197	11567
fig|536231.75.peg.879	13956	9803.001	7088	51960	46501	62508
fig|536231.75.peg.880	200	178	112	73	34	120
fig|536231.75.peg.881	23836.779	16597.93	8132.077	34437.727	33154.768	48166.773
fig|536231.75.peg.882	3039.01	2591	1516	2306	1860	3274
