patricID	ri_t04_A	ri_t04_B	ri_t04_C	ri_t12_A	ri_t12_B	ri_t12_C
fig|536231.75.peg.1419	6222	6681	3169	4761	4476	4607
fig|536231.75.peg.1420	0	0	0	0	0	0
fig|536231.75.peg.1421	43	31	38	20	16	13
fig|536231.75.peg.1422	11	13	3	10	3	8
fig|536231.75.peg.1423	2926.179	4196.001	1044	1202	1714	1075
fig|536231.75.peg.1424	0	2	0	0	0	0
fig|536231.75.peg.1425	198	185	122	217	137	159
fig|536231.75.peg.1426	19933.577	21627	9323	7544	13818.015	4727
fig|536231.75.peg.1428	187	174	33	259	167	107
fig|536231.75.peg.1429	0	0	2	0	0	0
fig|536231.75.peg.1430	1211	1503	579	2059	1547	1098
fig|536231.75.peg.1431	1759	1657	794	2467	1639	1678
fig|536231.75.peg.1432	996.113	772.26	467	4386	1807	1738
fig|536231.75.peg.1433	1326.449	1138.937	649	6416.519	2965.207	3351.866
fig|536231.75.peg.1434	205.175	225.063	41	774.403	305.029	286.134
fig|536231.75.peg.1435	90.376	133	53	286.078	153.764	104
fig|536231.75.peg.1436	1228	1051	475	2109	1082	916
fig|536231.75.peg.1437	25	20	10	11	1	18
fig|536231.75.peg.1438	1	1	0	0	0	0
fig|536231.75.peg.1439	1	3	3	10	4	0
fig|536231.75.peg.1440	8	20	5	0	4	1
fig|536231.75.peg.1441	0	1	0	0	0	0
fig|536231.75.peg.1442	6109	6158.037	3092	4280	4287	2471
fig|536231.75.peg.1443	1790	1450	1052	1016	1035	586
fig|536231.75.peg.1444	3	1	19	0	0	0
fig|536231.75.peg.1445	2315	2699.414	1187	577	565	470
fig|536231.75.peg.1446	287	395	414	74	62	82
fig|536231.75.peg.1447	2769	2066	1288	1156	684	646
fig|536231.75.peg.1448	370	329	105	190	121	119
fig|536231.75.peg.1449	2516	1559	1321	1587	798	964.005
fig|536231.75.peg.1450	6076.622	3372.087	2822	3410	1627	2245
fig|536231.75.peg.1451	7843.843	6397	5786	2883	4411	4159
fig|536231.75.peg.1452	11217.043	7827	5215	16547	8408	14900
fig|536231.75.peg.1453	14254	10099	7442	14248	8678.064	14390
fig|536231.75.peg.1454	26	24	7	16	13	7
fig|536231.75.peg.1455	31825.62	22811.001	12947	19263	14512	16361
fig|536231.75.peg.1456	669	480.777	216	668	637.95	252
fig|536231.75.peg.1457	6461.649	4586	2400	5390.37	4726.677	3435
fig|536231.75.peg.1458	775.689	613.632	163	698.213	618.857	422
fig|536231.75.peg.1459	2114.771	1758.368	731	3054.417	2150.467	1482
fig|536231.75.peg.1460	922.053	836	348	1301	1231	682
fig|536231.75.peg.1461	5735	5296	2575	4427	4417	3375
fig|536231.75.peg.1462	1162	853	310	1455	1201	679
fig|536231.75.peg.1463	231.736	224	79	261	258.253	147
fig|536231.75.peg.1464	3918.264	4717	2226	2900	3012.747	2109
fig|536231.75.peg.1465	20	37	20	174	133	1640
fig|536231.75.peg.1466	146	149	29	144	260	153
fig|536231.75.peg.1467	5908	4814.045	1779	5039.077	5144	2529
fig|536231.75.peg.1468	44166.94	29064.619	20143	20859.117	24127	12580
fig|536231.75.peg.1469	44287.091	43931.01	23726	22133	34856	11839
fig|536231.75.peg.1470	11828	8086.001	4630	14238	14983.767	6509
fig|536231.75.peg.1471	19579.704	14377.009	8708	17655	20063.165	10698
fig|536231.75.peg.1472	11017.005	9036.25	4339	10110	11546	6524
fig|536231.75.peg.1473	5140	5888.612	3173	3680	4992.738	3087
fig|536231.75.peg.1474	16950.292	12051.126	8160	18791.557	17335.305	10593
fig|536231.75.peg.1475	11635	10732	24797	4553	7496	5305
fig|536231.75.peg.1476	17366.086	15012.327	8656.099	51530.833	37669.834	36686.805
fig|536231.75.peg.1477	41713.992	36309.657	21120.487	115290.645	86495.36	80938.641
fig|536231.75.peg.1478	34220.361	29991.995	14005	71333.155	59764.482	40459.537
fig|536231.75.peg.1479	983.005	658.735	419	1615.201	604.815	2008
fig|536231.75.peg.1480	2552.995	1418.265	1163	4385.799	1351.185	5670
fig|536231.75.peg.1481	144	94	84	113	132.805	23
fig|536231.75.peg.1482	4028.132	3241	1943	6011	6758.195	3717
fig|536231.75.peg.1483	9680.118	7201.72	4246	9469.811	10050.115	6606
fig|536231.75.peg.1484	1310.854	1091.145	504	1374.002	1427	970
fig|536231.75.peg.1485	3335.43	2744.135	1536	3207.006	3206	2241
fig|536231.75.peg.1486	4739.053	3292	2852	4686.293	3735	4142
fig|536231.75.peg.1487	9315.521	6363	4295	6826	7042	6237
fig|536231.75.peg.1488	5435.095	4330	2357	3682.04	4204	3106
fig|536231.75.peg.1489	3487.486	3025	1284	3958	3488	3693
fig|536231.75.peg.1490	15653.002	12257.004	5287	18411	13163	15661
fig|536231.75.peg.1491	4436.529	4254	3353	5471	4752	5151
fig|536231.75.peg.1492	1756	1592	713	1776	1695	1502
fig|536231.75.peg.1493	3023	2743	1209	2469	2221	1986
fig|536231.75.peg.1494	0	14	8	2	2	11
fig|536231.75.peg.1495	41325.581	47077.792	11838	6547.422	11760	17439
fig|536231.75.peg.1496	44	23	47	7	17	4
fig|536231.75.peg.1497	0	0	0	0	1	0
fig|536231.75.peg.1498	7	4	0	3	0	0
fig|536231.75.peg.1499	20	25	4	23	11	19
fig|536231.75.peg.1500	0	0	0	0	0	0
fig|536231.75.peg.1501	2	2	0	0	0	0
fig|536231.75.peg.1502	0	0	0	0	0	0
fig|536231.75.peg.1503	1097561.312	1828988.514	347003.389	470441.797	541655.297	132275.818
fig|536231.75.peg.1504	77381.637	137414.141	33857.612	23982.125	33732.376	6499
fig|536231.75.peg.1505	0	1	2	0	2	5
fig|536231.75.peg.1506	15	1	0	0	2	1
fig|536231.75.peg.1507	71	66.652	62	14	33	9
fig|536231.75.peg.1508	11	22.348	4	9	7	0
fig|536231.75.peg.1509	14	12	17	19	1	0
fig|536231.75.peg.1510	25	14	17	18	12	13
fig|536231.75.peg.1511	3	1	6	0	0	0
fig|536231.75.peg.1512	7980.358	5296	4918.91	5507.803	4544	3562
fig|536231.75.peg.1513	5405.862	6157.941	1717	1073.14	2358.942	703
fig|536231.75.peg.1514	365368.625	330843.03	256750.141	335046.465	324762.06	263567.093
fig|536231.75.peg.1515	56113.144	63413.105	35599.859	47447.861	45910.44	26427.426
fig|536231.75.peg.1516	1962	1670	1500	3289	2353	2335
fig|536231.75.peg.1517	16	19	4	30	6	31
fig|536231.75.peg.1518	7	9	6	2	6	5
fig|536231.75.peg.1519	1598	2823	1159	3332.207	2307	1985
fig|536231.75.peg.1520	29	11	1	44	10	9
fig|536231.75.peg.1521	0	2	0	0	0	0
fig|536231.75.peg.1522	0	0	0	0	0	0
fig|536231.75.peg.1523	23	33	16	4	14	7
fig|536231.75.peg.1524	2	0	0	0	0	0
fig|536231.75.peg.1525	4500	2741	2010	3972	2249	2357
fig|536231.75.peg.1526	39	24	27	22	7	5
fig|536231.75.peg.1527	2	0	0	0	0	0
fig|536231.75.peg.1528	2	3	0	1	0	0
fig|536231.75.peg.1529	7	18	20	3	2	1
fig|536231.75.peg.1530	541	808	196	204	267	415
fig|536231.75.peg.1531	395	949	324	155	291	165
fig|536231.75.peg.1532	8	4	0	33	8	21
fig|536231.75.peg.1533	8	6	0	5	1	4
fig|536231.75.peg.1534	1	5	0	0	0	0
fig|536231.75.peg.1535	8575.083	6705.383	3734	8463.039	6583.125	6198
fig|536231.75.peg.1536	7217.1	6719.04	3232	6315	4909	4727
fig|536231.75.peg.1537	78	57.96	20	66	47	71
fig|536231.75.peg.1538	1255.234	1219.196	274	1087	1489	579
fig|536231.75.peg.1539	3029.792	3737.804	1736	4380	4649.507	2851
fig|536231.75.peg.1540	3997.004	4295	1266	2378	3458	2394
fig|536231.75.peg.1541	1307.037	1278.036	584	688.961	903	461
fig|536231.75.peg.1542	43016.79	38049.362	21202	30923.039	35541.236	28016
fig|536231.75.peg.1543	5935.82	4934	2116	6251	5333	3709
fig|536231.75.peg.1544	2693.008	2558	1327	3270	2908	1900
fig|536231.75.peg.1545	1296	1035	362	1082	1114	549
fig|536231.75.peg.1546	968	724	330	864	865	413
fig|536231.75.peg.1547	948.314	873.002	507	758	979	525
fig|536231.75.peg.1548	952	718	261	829	935	420
fig|536231.75.peg.1549	5687	4178.005	1967	4318	4990.046	2188
fig|536231.75.peg.1550	34	44	15	38	35	17
fig|536231.75.peg.1551	354	471	246	108	165	86
fig|536231.75.peg.1552	2681	1772	989	2103	1737.004	1066
fig|536231.75.peg.1553	703	584	355	660	485.03	342
fig|536231.75.peg.1554	679	484	368	677	463	313
fig|536231.75.peg.1555	1299	952	700	990	785	541
fig|536231.75.peg.1556	285	236	207	330	210	179
fig|536231.75.peg.1557	1848	1213	697	1328	1076	696
fig|536231.75.peg.1558	407	298	292	363	305	215
fig|536231.75.peg.1559	668	548	350	587	506	310
fig|536231.75.peg.1560	2087	1679	746	1597	1570	960
fig|536231.75.peg.1561	988	783	463	1353	988	1232
fig|536231.75.peg.1562	509	486	314	1029	640	770
fig|536231.75.peg.1563	747	545	262	1768	782	1290
fig|536231.75.peg.1564	961	635	304	2746	1094	1884
fig|536231.75.peg.1565	833	516	412	144	169	111
fig|536231.75.peg.1566	6391.526	3819	1927	6935	5361	4518
fig|536231.75.peg.1567	9757	6785	4473	8612	6688.961	7593
fig|536231.75.peg.1568	1189	995	589	726	846.033	556
fig|536231.75.peg.1569	1232	1116	677	688	828	464
fig|536231.75.peg.1570	7455.017	5521	3721	4174.161	5075	2744
fig|536231.75.peg.1571	6864.452	4587	3475	3399	3814	2160
fig|536231.75.peg.1572	6	11	1	0	0	0
fig|536231.75.peg.1573	7120	4649	3129	3529.047	4553	2849
fig|536231.75.peg.1574	9384.058	7111.292	3954	15012	7080	15013
fig|536231.75.peg.1575	2591	2426.001	1330	4235	2129	3124
fig|536231.75.peg.1576	14645.797	12598.808	6369	18157.007	12223.911	15267
fig|536231.75.peg.1577	1015.451	812	302.606	707.664	552	679
fig|536231.75.peg.1578	300.884	276	125.394	266.336	250	235
fig|536231.75.peg.1579	46	75	55	29	59	116
fig|536231.75.peg.1580	1057	1217.268	651	1328	1053	840
fig|536231.75.peg.1581	1093.219	1628.977	460	356.592	1802.038	130
fig|536231.75.peg.1582	14591.183	18039.028	8179.03	5462.408	19099.97	2066
fig|536231.75.peg.1583	10107.409	14260.121	4170	2055	7385.851	1253
fig|536231.75.peg.1584	1	2	6	0	0	0
fig|536231.75.peg.1585	1839.255	1645	647	2516	1991	1384
fig|536231.75.peg.1586	4004.95	2824	1351	3531	3224	2220
fig|536231.75.peg.1587	4393.3	3068.793	2861	70441.314	24857.003	121885.944
fig|536231.75.peg.1588	0	0	0	0	0	0
fig|536231.75.peg.1589	1043	861	360	1880	1344	1348
fig|536231.75.peg.1590	1114	831	496	1715.018	1174	2092
fig|536231.75.peg.1591	703	532	433	945	713	950
fig|536231.75.peg.1592	593.149	540	339	946.882	717	1019
fig|536231.75.peg.1593	527.856	338	197	566.118	467	413
fig|536231.75.peg.1594	119	38	8	92	32	42
fig|536231.75.peg.1595	67	89	33	67	61	64
fig|536231.75.peg.1596	14	9	7	10	16	18
fig|536231.75.peg.1597	23398.012	26247.755	12294	74178.046	43768.013	26260
fig|536231.75.peg.1598	204	145	120	228	142	175
fig|536231.75.peg.1599	6	6	0	0	10	1
fig|536231.75.peg.1600	104334.165	78283.478	81634	28834.857	57107.434	35833.104
fig|536231.75.peg.1601	0	5	1	0	0	0
fig|536231.75.peg.1602	2269.001	3029	1136	3703	3274	3582
fig|536231.75.peg.1603	3809.038	4431.109	1919	3917	3518	5405
fig|536231.75.peg.1604	42	44	24	471	170	221
fig|536231.75.peg.1606	50	61	29	710.058	219.227	327
fig|536231.75.peg.1607	88.535	109.067	130.774	1041.672	372.172	1468.974
fig|536231.75.peg.1608	95.534	115.228	74.607	957.746	351.511	1060.919
fig|536231.75.peg.1609	366	301	181	3380	1004	1686
fig|536231.75.peg.1610	157	148	48	1215	478	890
fig|536231.75.peg.1611	3384.603	4241	2031	22876	10660	15646
fig|536231.75.peg.1614	4332	5596	1900	9615	6419	9378
fig|536231.75.peg.1615	302	210	113	1934	838	911
fig|536231.75.peg.1616	314	280	98	1792	1062	1148
fig|536231.75.peg.1617	4	1	0	24	6	2
fig|536231.75.peg.1618	23	30	0	198	182	94
fig|536231.75.peg.1619	130	100	68	1003	506	395
fig|536231.75.peg.1620	44	24	9	235	122	136
fig|536231.75.peg.1621	193	182	91	1538	736.773	792
fig|536231.75.peg.1622	5	1	0	22	5	2
fig|536231.75.peg.1623	18	19	10	172	68	65
fig|536231.75.peg.1624	47	53	5	312	132	101
fig|536231.75.peg.1625	44	70	34	205	78	139
fig|536231.75.peg.1626	1155	1207.144	430	578	505	577
fig|536231.75.peg.1627	617	405	213	742	400	732
fig|536231.75.peg.1628	3	1	2	0	0	0
fig|536231.75.peg.1629	483	300	291	527	237	806
fig|536231.75.peg.1630	618	416.005	254	930	411	1151
fig|536231.75.peg.1631	5675.078	4682	2889	3620.073	3499	3137
fig|536231.75.peg.1632	809	524	347	10209.774	2702	5655
fig|536231.75.peg.1633	514	328	240	4945	1381	2217
fig|536231.75.peg.1634	4520	3613	1452	4748	4160	3253
fig|536231.75.peg.1635	201	197	95	217.333	225	118.993
fig|536231.75.peg.1636	398	515	97	209.667	202	274.007
fig|536231.75.peg.1637	451	421	162	287	338	360
fig|536231.75.peg.1638	7164.39	5879.788	4061	5440	5125	4884
fig|536231.75.peg.1639	1183.254	888	443	1551	1132	924
fig|536231.75.peg.1640	4061.38	3042	1603	3716	2787.589	2489
fig|536231.75.peg.1641	5830	4264	2664	6697.028	5665	2446
fig|536231.75.peg.1642	4738.15	3218.999	2007	4920.002	3867	1810
fig|536231.75.peg.1643	201.597	150.001	146	204.998	175	55
fig|536231.75.peg.1644	787	653	204	503	498	560
fig|536231.75.peg.1645	2594.196	1900.039	924	2091	1481	1995
fig|536231.75.peg.1646	177.804	157	74	114	62	143
fig|536231.75.peg.1647	753.137	438	291	468	273	382
fig|536231.75.peg.1648	1148	852	580	635	511	765
fig|536231.75.peg.1649	180	206	126	112	69	194
fig|536231.75.peg.1650	31	23	11	12	4	2
fig|536231.75.peg.1651	5	1	0	3	3	0
fig|536231.75.peg.1652	18	22	11	43	19	29
fig|536231.75.peg.1653	77	88	90	153	124	123
fig|536231.75.peg.1654	92	122	38	189	106	124
fig|536231.75.peg.1655	377.003	215	196	457.141	298.802	265.001
fig|536231.75.peg.1656	210.997	84	28	232.859	157.198	104.999
fig|536231.75.peg.1657	0	0	0	0	0	0
fig|536231.75.peg.1658	0	0	0	0	0	0
fig|536231.75.peg.1659	1101	692	373	1854	955	1269
fig|536231.75.peg.1660	707	493	357	743	549	577
fig|536231.75.peg.1661	37	34	15	30	31	39
fig|536231.75.peg.1662	882	643	321	2259	1228	913
fig|536231.75.peg.1663	698	511	365	1651	777	664
fig|536231.75.peg.1664	400	360	189	1173	690	648
fig|536231.75.peg.1665	964	680	315	1592	935	765
fig|536231.75.peg.1666	2	0	0	0	8	0
fig|536231.75.peg.1667	135	120	97	151	132	65
fig|536231.75.peg.1668	0	0	0	0	0	0
fig|536231.75.peg.1669	266	261	106	168	346	100
fig|536231.75.peg.1670	179	144	70	157	232	30
fig|536231.75.peg.1671	168	142	48	160	222	9
fig|536231.75.peg.1672	136	179	42	96	229	28
fig|536231.75.peg.1673	516	416	306	350	506	121
fig|536231.75.peg.1674	180	193	46	156	253	53
fig|536231.75.peg.1675	382	301	177	269	479	88
fig|536231.75.peg.1676	1933	1291	715	1698	1373	1226
fig|536231.75.peg.1677	2477	1762	1100	1950	1777	1531
fig|536231.75.peg.1678	2046.731	1813.022	1581	1471	1524	1466
fig|536231.75.peg.1679	1661.147	1588	830	759	1046	656
fig|536231.75.peg.1680	3469	2445	2055	4348	3518	3654
fig|536231.75.peg.1681	179559.671	156154.854	92082	106453.443	80553.07	55127
fig|536231.75.peg.1682	11384.46	12130.261	8006	6284.102	4716	4055
fig|536231.75.peg.1683	16476.607	15662.916	12084.153	7819	6109.039	5126
fig|536231.75.peg.1684	70067.742	64664.369	50672	11105	13372.414	9182
fig|536231.75.peg.1685	40706.311	30275.555	20157	11262	11075	6618
fig|536231.75.peg.1686	3144.742	2167	1530	2912	2610	2809
fig|536231.75.peg.1687	2861	1962	927	2864	2294	1987
fig|536231.75.peg.1688	2487.129	2200	1988	1955	1999	1944
fig|536231.75.peg.1689	24	19	13	44	7	10
fig|536231.75.peg.1690	7289.736	4903	2938	8040	6261	4191
fig|536231.75.peg.1691	15734.573	10812.57	9125	15383.289	13214	8408
fig|536231.75.peg.1692	3962.001	3097	1840	5757.191	4767.002	2860
fig|536231.75.peg.1693	274	454	494	478	418	377
fig|536231.75.peg.1694	36966.529	26863	12908	51642.973	38118	34274
fig|536231.75.peg.1695	20780.729	15623.001	8294	33496.214	23058	27006
fig|536231.75.peg.1696	11982	12457.001	4261	16014.55	12773	15310
fig|536231.75.peg.1697	217523.611	332803.226	461400.959	111909	271335.595	68818.859
fig|536231.75.peg.1698	4829	5776.004	2592	5705	5917	3506
fig|536231.75.peg.1699	2014	1389	1118	5710.079	3107	3381
fig|536231.75.peg.1700	3716	2627	1858	1835	1741	2320
fig|536231.75.peg.1701	14039	9898	4917	11395	9637.94	7349
fig|536231.75.peg.1702	18504.532	15276	9956	9291	9650.283	9794
fig|536231.75.peg.1703	12123.002	10853.538	6347	17447.738	12178.061	9165
fig|536231.75.peg.1704	6216.26	4765	2960	9807	9774	6285
fig|536231.75.peg.1705	5797	4584	3106	8921.012	7999.01	4888
fig|536231.75.peg.1706	3343	2566	1514	3831.966	4019	1882
fig|536231.75.peg.1707	7709.69	4980	2475	7518.326	6121	4864
fig|536231.75.peg.1708	23867.013	17680.001	10989	21883	19700	16325
fig|536231.75.peg.1709	25851.248	19611.568	10185	60020	62796.214	47036
fig|536231.75.peg.1710	1033	785	674	1865	932	1359
fig|536231.75.peg.1711	1221.379	700.692	439	1739.183	960.12	1048
fig|536231.75.peg.1712	688.621	580.308	196	761.817	424.88	418
fig|536231.75.peg.1713	1128	1230	340	10666	4841	4349
fig|536231.75.peg.1714	1718	1669	939	15010	7076	7097
fig|536231.75.peg.1715	2936.799	2673.659	999.52	2903.648	1804.351	1593.056
fig|536231.75.peg.1716	73	166	63	22	62	5
fig|536231.75.peg.1717	648	456	181	884	566	595
fig|536231.75.peg.1718	4	0	0	0	0	1
fig|536231.75.peg.1719	406.421	425.944	260	261.528	186	163
fig|536231.75.peg.1720	53.579	54.118	27	23.472	13	17
fig|536231.75.peg.1721	1577.322	1197.004	467	1256	889	1030
fig|536231.75.peg.1722	2494.351	1850.784	1013	4281.119	4248.833	2161
fig|536231.75.peg.1723	3726.057	2647.216	1245	9089.881	6975.22	3725
fig|536231.75.peg.1724	5235.331	4346	1792	12609.296	9329	7577
fig|536231.75.peg.1725	363	317	123	846	610	468
fig|536231.75.peg.1726	13495.23	13284.598	6625	8100.606	9031.397	5948.234
fig|536231.75.peg.1727	21496.063	19416.892	13190	17316.394	16350.622	10212.766
fig|536231.75.peg.1728	1407	1026	788	1124	832	1360
fig|536231.75.peg.1729	886	668	289	875	777	600
fig|536231.75.peg.1730	20492.455	12485	8309	9079	8234	5242
fig|536231.75.peg.1731	10402.664	8548.362	6856	3816	4278	2779
fig|536231.75.peg.1732	4	2	1	0	0	0
fig|536231.75.peg.1733	576	448	302	14184	3031.307	19493
fig|536231.75.peg.1734	1353	888	657	68474.869	8613.13	94550.621
fig|536231.75.peg.1735	391	396	345	22517.542	3119	34548
fig|536231.75.peg.1736	2	1	0	10	2	4
fig|536231.75.peg.1737	3655.986	3069.39	1528	4055.612	2523.003	2198.576
fig|536231.75.peg.1738	27742.702	20314.795	12480	32045.89	18955.398	19321.45
fig|536231.75.peg.1739	55	190	35	59	71	36
fig|536231.75.peg.1740	67.974	105.261	584.548	37.714	69.758	124.965
fig|536231.75.peg.1741	33289.124	56008.407	25326	8401	17659	10679
fig|536231.75.peg.1742	476	266	172	336	204	134
fig|536231.75.peg.1743	31	81	9	33	36	43
fig|536231.75.peg.1744	2654	2378	827	14170.418	7669	8543
fig|536231.75.peg.1745	2341	3740	2996	1628	2735	1512
fig|536231.75.peg.1746	13584.652	16934.97	10150	8449	13304.839	11514
fig|536231.75.peg.1747	5830.416	5357.141	2890	5284.656	7063.313	4475
fig|536231.75.peg.1748	3234	3994.002	1137	2421	2952	3072
fig|536231.75.peg.1749	15863.118	18083.074	11755	11503	15165.14	15882.178
fig|536231.75.peg.1750	2168.001	2191	1151	1400	1928	1492
fig|536231.75.peg.1751	3605.555	2791	2030	3803	2960	6293
fig|536231.75.peg.1752	5871.002	4533.129	1975	5434	4731	5425
fig|536231.75.peg.1753	3335	2581	1607	3658	3045	3560
fig|536231.75.peg.1754	4239.013	3499.003	2484	3004	2757	3486
fig|536231.75.peg.1755	31407.851	23474.047	15115	31142.149	26523.784	21265
fig|536231.75.peg.1756	83	66	21	44	38	35
fig|536231.75.peg.1757	127	94	72	85	121	64
fig|536231.75.peg.1758	7094.626	6124.054	2801	22349.113	12269	7351
fig|536231.75.peg.1759	7	3	2	2	0	0
fig|536231.75.peg.1760	43	40.011	29	147	68	21
fig|536231.75.peg.1761	141	158.989	91	179	174	118
fig|536231.75.peg.1762	448	421	114	378	458	223
fig|536231.75.peg.1763	200.581	231.331	118	111	155.083	79
fig|536231.75.peg.1764	4846.428	3452.669	1497	4831	4534.917	3269
fig|536231.75.peg.1765	1980	1764	979	1765	1575	1619
fig|536231.75.peg.1766	3127.09	2315	1468	3832	2694	3273
fig|536231.75.peg.1767	1595	1162	594	1575	1338	1160
fig|536231.75.peg.1768	1958	1502	978	1717	1573	1331
fig|536231.75.peg.1769	2039.315	1431	864	3555.131	2071.857	2878.782
fig|536231.75.peg.1770	290.686	238	264	466	333.143	408.218
fig|536231.75.peg.1771	2390.127	1906.102	1105	3183	2234	2199.016
fig|536231.75.peg.1772	577	459	122	1107	611	669
fig|536231.75.peg.1773	378	289	140	658	479	373
fig|536231.75.peg.1774	1150	918	653	1511	1058	907
fig|536231.75.peg.1775	1835	1362.003	989	1840	1397	1421
fig|536231.75.peg.1776	673	519	298	696	493	405
fig|536231.75.peg.1777	797	566	407	844	639	635
fig|536231.75.peg.1778	2920.007	2187	1092	43554.562	35389.293	28843.847
fig|536231.75.peg.1779	1514.002	1217.006	863	23006	16714.882	16413
fig|536231.75.peg.1780	2232	1635	785	29531	20576	24670
fig|536231.75.peg.1781	6627.547	7112.005	3675.982	10233	9393	7462
fig|536231.75.peg.1782	5019	5352	3280.018	8448	7448.221	6048
fig|536231.75.peg.1783	4123	3103	2009	3326	3540	3360
fig|536231.75.peg.1784	706	483	243	1226	581	880
fig|536231.75.peg.1785	718.96	760.01	315	356	416.828	334
fig|536231.75.peg.1786	58427.266	58980.749	19699	44610.334	53872.417	36420
fig|536231.75.peg.1787	24717.771	21550.814	12525	16405.614	16133.031	16367
fig|536231.75.peg.1788	190367.765	251121.167	145250	157088.96	226489.148	171332.83
fig|536231.75.peg.1789	7802.478	5741	3319	48893.618	19601.885	24674.437
fig|536231.75.peg.1790	3964.006	3036.103	1800	26589.021	10878	11737
fig|536231.75.peg.1791	23	20	0	14	14	16
fig|536231.75.peg.1792	24	7	0	11	12	16
fig|536231.75.peg.1793	5	2	0	2	5	0
fig|536231.75.peg.1794	2	9	0	8	0	11
fig|536231.75.peg.1795	33	25	13	47	25	12
fig|536231.75.peg.1796	0	1	2	3	0	0
fig|536231.75.peg.1797	3	5	0	0	0	0
fig|536231.75.peg.1798	18	25	10	12	5	2
fig|536231.75.peg.1799	46	62	40	174	56	52
fig|536231.75.peg.1800	293	372	145	292	291	231
fig|536231.75.peg.1801	1804	2644	1370	1655	1391	1808
fig|536231.75.peg.1802	4992.378	3440	1838	5094.023	3423	3703
fig|536231.75.peg.1803	11882.052	7608	3954	11495	7286.219	7166
fig|536231.75.peg.1804	1054	832.004	484	1270.717	832.781	675
fig|536231.75.peg.1805	1225	1123	615	721	810	949
fig|536231.75.peg.1806	0	0	6	0	0	0
fig|536231.75.peg.1807	15704.928	9146	4664	10135	10610.099	4308
fig|536231.75.peg.1808	1028	841	188	554	568	275
fig|536231.75.peg.1809	135957.744	106739.249	88680	59418.777	54843.542	91616.77
fig|536231.75.peg.1810	1904.569	1686	899	1770	1829	2128
fig|536231.75.peg.1811	2876.008	2724	1258	3972	3189	2527
fig|536231.75.peg.1812	0	0	4	0	3	6
fig|536231.75.peg.1813	0	0	0	0	0	0
fig|536231.75.peg.1814	972	929	146	1094	1057	700
fig|536231.75.peg.1815	952	1096	944	1622	1555.001	925
fig|536231.75.peg.1816	5598.488	5271.417	2619	5445	6536.05	6581
fig|536231.75.peg.1817	1	0	0	3	3	0
fig|536231.75.peg.1818	5841.001	3471.472	3169	3981	2823	3798
fig|536231.75.peg.1819	268	211	90	460	320	183
fig|536231.75.peg.1820	1365.759	1132.98	456	1607.998	946.121	1480.288
