patricID	ri_t12_A	ri_t12_B	ri_t12_C	ri_t48_A	ri_t48_B	ri_t48_C
fig|536231.75.peg.1583	2055	7385.851	1253	2655	1755	2638
fig|536231.75.peg.1584	0	0	0	0	0	0
fig|536231.75.peg.1585	2516	1991	1384	1389	1299	1638
fig|536231.75.peg.1586	3531	3224	2220	5253	4160	7396
fig|536231.75.peg.1587	70441.314	24857.003	121885.944	46251	40952	81855
fig|536231.75.peg.1588	0	0	0	0	0	0
fig|536231.75.peg.1589	1880	1344	1348	1560	1042	2254
fig|536231.75.peg.1590	1715.018	1174	2092	1697	1815	2728
fig|536231.75.peg.1591	945	713	950	503	428	1103
fig|536231.75.peg.1592	946.882	717	1019	459	512	726
fig|536231.75.peg.1593	566.118	467	413	264.077	423	695.949
fig|536231.75.peg.1594	92	32	42	55.923	60	90.051
fig|536231.75.peg.1595	67	61	64	8	0	54
fig|536231.75.peg.1596	10	16	18	1	13	1
fig|536231.75.peg.1597	74178.046	43768.013	26260	15386	12459	16152
fig|536231.75.peg.1598	228	142	175	164	194	384
fig|536231.75.peg.1599	0	10	1	3	0	0
fig|536231.75.peg.1600	28834.857	57107.434	35833.104	17255	19360	27353
fig|536231.75.peg.1601	0	0	0	0	0	9
fig|536231.75.peg.1602	3703	3274	3582	1553	1509	1957
fig|536231.75.peg.1603	3917	3518	5405	1513	1567	2375
fig|536231.75.peg.1604	471	170	221	237	203	463
fig|536231.75.peg.1606	710.058	219.227	327	130	203	349
fig|536231.75.peg.1607	1041.672	372.172	1468.974	90.944	189.994	336.885
fig|536231.75.peg.1608	957.746	351.511	1060.919	248.602	226.532	589.003
fig|536231.75.peg.1609	3380	1004	1686	1751	2121	2787
fig|536231.75.peg.1610	1215	478	890	669	725	1053
fig|536231.75.peg.1611	22876	10660	15646	8995	10740	17296
fig|536231.75.peg.1614	9615	6419	9378	7354	8177	13315
fig|536231.75.peg.1615	1934	838	911	1295	1462	1558
fig|536231.75.peg.1616	1792	1062	1148	883	1129	1498
fig|536231.75.peg.1617	24	6	2	10	20	7
fig|536231.75.peg.1618	198	182	94	12	122	96
fig|536231.75.peg.1619	1003	506	395	473	340	663
fig|536231.75.peg.1620	235	122	136	139	147	199
fig|536231.75.peg.1621	1538	736.773	792	217	626.445	689
fig|536231.75.peg.1622	22	5	2	0	11	0
fig|536231.75.peg.1623	172	68	65	148.992	56.984	100
fig|536231.75.peg.1624	312	132	101	159.008	163.571	178
fig|536231.75.peg.1625	205	78	139	145	114	176
fig|536231.75.peg.1626	578	505	577	303	232	408
fig|536231.75.peg.1627	742	400	732	1543	1492	2550
fig|536231.75.peg.1628	0	0	0	0	15	0
fig|536231.75.peg.1629	527	237	806	832	356	775
fig|536231.75.peg.1630	930	411	1151	667.218	610	896
fig|536231.75.peg.1631	3620.073	3499	3137	5145	4950	8998
fig|536231.75.peg.1632	10209.774	2702	5655	3355	2833	3862
fig|536231.75.peg.1633	4945	1381	2217	1893	1459	2568
fig|536231.75.peg.1634	4748	4160	3253	3344	3215	5382
fig|536231.75.peg.1635	217.333	225	118.993	42.212	62.249	196.675
fig|536231.75.peg.1636	209.667	202	274.007	145.788	167.751	330.325
fig|536231.75.peg.1637	287	338	360	190	170	356
fig|536231.75.peg.1638	5440	5125	4884	5745	5438	9452
fig|536231.75.peg.1639	1551	1132	924	1842.637	1730	2249.581
fig|536231.75.peg.1640	3716	2787.589	2489	5049.363	4672	6501.419
fig|536231.75.peg.1641	6697.028	5665	2446	1937	2168	3266
fig|536231.75.peg.1642	4920.002	3867	1810	2728	2697	3858
fig|536231.75.peg.1643	204.998	175	55	1	19	27
fig|536231.75.peg.1644	503	498	560	881	806	1509
fig|536231.75.peg.1645	2091	1481	1995	4106	3516	5408.359
fig|536231.75.peg.1646	114	62	143	13	82	134.641
fig|536231.75.peg.1647	468	273	382	235	269	558
fig|536231.75.peg.1648	635	511	765	733	799	1186
fig|536231.75.peg.1649	112	69	194	97	44	207
fig|536231.75.peg.1650	12	4	2	31	21	9
fig|536231.75.peg.1651	3	3	0	9	0	11
fig|536231.75.peg.1652	43	19	29	24	26	33
fig|536231.75.peg.1653	153	124	123	148	181	179
fig|536231.75.peg.1654	189	106	124	17	27	95
fig|536231.75.peg.1655	457.141	298.802	265.001	584.179	522	746.089
fig|536231.75.peg.1656	232.859	157.198	104.999	192.821	142	431.911
fig|536231.75.peg.1657	0	0	0	0	0	0
fig|536231.75.peg.1658	0	0	0	0	0	0
fig|536231.75.peg.1659	1854	955	1269	3971	3433	5193
fig|536231.75.peg.1660	743	549	577	1181	1144	2015
fig|536231.75.peg.1661	30	31	39	14	9	33
fig|536231.75.peg.1662	2259	1228	913	1489	1196	2235
fig|536231.75.peg.1663	1651	777	664	1682	1367	2697
fig|536231.75.peg.1664	1173	690	648	1171	1170	1613
fig|536231.75.peg.1665	1592	935	765	2420	1740	3089
fig|536231.75.peg.1666	0	8	0	18	0	0
fig|536231.75.peg.1667	151	132	65	133	143	238
fig|536231.75.peg.1668	0	0	0	0	0	0
fig|536231.75.peg.1669	168	346	100	25	93	108
fig|536231.75.peg.1670	157	232	30	24	28	13
fig|536231.75.peg.1671	160	222	9	53	18	64
fig|536231.75.peg.1672	96	229	28	17	72	22
fig|536231.75.peg.1673	350	506	121	101	98	119
fig|536231.75.peg.1674	156	253	53	30	14	64
fig|536231.75.peg.1675	269	479	88	80	160	151
fig|536231.75.peg.1676	1698	1373	1226	2389	1878	2756
fig|536231.75.peg.1677	1950	1777	1531	1104	1148	1779
fig|536231.75.peg.1678	1471	1524	1466	679	472	1070
fig|536231.75.peg.1679	759	1046	656	169	256	421
fig|536231.75.peg.1680	4348	3518	3654	3467	3264	7660
fig|536231.75.peg.1681	106453.443	80553.07	55127	57357	59172	79692.295
fig|536231.75.peg.1682	6284.102	4716	4055	3810.67	4100	6554
fig|536231.75.peg.1683	7819	6109.039	5126	5694	5773	8002
fig|536231.75.peg.1684	11105	13372.414	9182	9559	9690	14628
fig|536231.75.peg.1685	11262	11075	6618	11303	11515	16831
fig|536231.75.peg.1686	2912	2610	2809	3847	3123	5189
fig|536231.75.peg.1687	2864	2294	1987	4942	4641	6863
fig|536231.75.peg.1688	1955	1999	1944	2305	2088	2993
fig|536231.75.peg.1689	44	7	10	36	32	17
fig|536231.75.peg.1690	8040	6261	4191	18162	12238	20779
fig|536231.75.peg.1691	15383.289	13214	8408	14602.872	14521	21103
fig|536231.75.peg.1692	5757.191	4767.002	2860	7717	7999	12551
fig|536231.75.peg.1693	478	418	377	148.787	155	324
fig|536231.75.peg.1694	51642.973	38118	34274	41339.213	41633	65021
fig|536231.75.peg.1695	33496.214	23058	27006	21430	19943	27414
fig|536231.75.peg.1696	16014.55	12773	15310	3788	4325	5793
fig|536231.75.peg.1697	111909	271335.595	68818.859	268	1199	2536
fig|536231.75.peg.1698	5705	5917	3506	1529	1704	2359
fig|536231.75.peg.1699	5710.079	3107	3381	3924	4298	7674
fig|536231.75.peg.1700	1835	1741	2320	2388	1944	3726
fig|536231.75.peg.1701	11395	9637.94	7349	7265	7031	11593
fig|536231.75.peg.1702	9291	9650.283	9794	8291	9280	15051
fig|536231.75.peg.1703	17447.738	12178.061	9165	8690	10362	18821
fig|536231.75.peg.1704	9807	9774	6285	2683	2447	3449
fig|536231.75.peg.1705	8921.012	7999.01	4888	2818	2551	3299
fig|536231.75.peg.1706	3831.966	4019	1882	1415	1497	2112
fig|536231.75.peg.1707	7518.326	6121	4864	7708	7539	12905
fig|536231.75.peg.1708	21883	19700	16325	27750	25725	41036
fig|536231.75.peg.1709	60020	62796.214	47036	34702	30372	50972
fig|536231.75.peg.1710	1865	932	1359	1436	1370	2295.705
fig|536231.75.peg.1711	1739.183	960.12	1048	1228.431	1073	1747.115
fig|536231.75.peg.1712	761.817	424.88	418	258.569	214	537.885
fig|536231.75.peg.1713	10666	4841	4349	8542	7585	12429
fig|536231.75.peg.1714	15010	7076	7097	12197	10145	18603
fig|536231.75.peg.1715	2903.648	1804.351	1593.056	1289.381	1339.333	2432.205
fig|536231.75.peg.1716	22	62	5	0	0	0
fig|536231.75.peg.1717	884	566	595	508	639	948
fig|536231.75.peg.1718	0	0	1	0	0	0
fig|536231.75.peg.1719	261.528	186	163	133.148	210	578.565
fig|536231.75.peg.1720	23.472	13	17	75.852	55	30.435
fig|536231.75.peg.1721	1256	889	1030	1143	1173	1659
fig|536231.75.peg.1722	4281.119	4248.833	2161	1916.211	2153.46	3395.53
fig|536231.75.peg.1723	9089.881	6975.22	3725	6338.789	5053.54	7578.47
fig|536231.75.peg.1724	12609.296	9329	7577	7498	7609	11406
fig|536231.75.peg.1725	846	610	468	683	601	1342
fig|536231.75.peg.1726	8100.606	9031.397	5948.234	7768.053	7100.218	14221.38
fig|536231.75.peg.1727	17316.394	16350.622	10212.766	24937.947	22113.782	37388.62
fig|536231.75.peg.1728	1124	832	1360	1731	1817	3551
fig|536231.75.peg.1729	875	777	600	934	1074	1559
fig|536231.75.peg.1730	9079	8234	5242	7092	7974	13337
fig|536231.75.peg.1731	3816	4278	2779	2202	1972	3448
fig|536231.75.peg.1732	0	0	0	0	0	0
fig|536231.75.peg.1733	14184	3031.307	19493	4669	3886	7011
fig|536231.75.peg.1734	68474.869	8613.13	94550.621	27225	23647	37770
fig|536231.75.peg.1735	22517.542	3119	34548	4713	5485	8656
fig|536231.75.peg.1736	10	2	4	0	0	11
fig|536231.75.peg.1737	4055.612	2523.003	2198.576	1358	1934	3413.802
fig|536231.75.peg.1738	32045.89	18955.398	19321.45	27177	23542	39367.198
fig|536231.75.peg.1739	59	71	36	19	29	38
fig|536231.75.peg.1740	37.714	69.758	124.965	0	0	0
fig|536231.75.peg.1741	8401	17659	10679	2081.796	2001	3423.602
fig|536231.75.peg.1742	336	204	134	208.204	180	283.398
fig|536231.75.peg.1743	33	36	43	8	0	31
fig|536231.75.peg.1744	14170.418	7669	8543	1745	1965	2967
fig|536231.75.peg.1745	1628	2735	1512	252	315	321
fig|536231.75.peg.1746	8449	13304.839	11514	4663	4549.478	6717
fig|536231.75.peg.1747	5284.656	7063.313	4475	5084	4888.522	9185
fig|536231.75.peg.1748	2421	2952	3072	3939	3345	5415
fig|536231.75.peg.1749	11503	15165.14	15882.178	9892	10129	15955
fig|536231.75.peg.1750	1400	1928	1492	2138	1745	2774
fig|536231.75.peg.1751	3803	2960	6293	2700	3387	4860
fig|536231.75.peg.1752	5434	4731	5425	5346	4516	7401
fig|536231.75.peg.1753	3658	3045	3560	2050	1903	3258
fig|536231.75.peg.1754	3004	2757	3486	4118	3832	4623
fig|536231.75.peg.1755	31142.149	26523.784	21265	29291	30056	48889.614
fig|536231.75.peg.1756	44	38	35	24	58	35
fig|536231.75.peg.1757	85	121	64	171	120	217
fig|536231.75.peg.1758	22349.113	12269	7351	13379	13417	20458
fig|536231.75.peg.1759	2	0	0	35	37	16
fig|536231.75.peg.1760	147	68	21	12	17	37
fig|536231.75.peg.1761	179	174	118	11	27	49
fig|536231.75.peg.1762	378	458	223	141	103	187
fig|536231.75.peg.1763	111	155.083	79	15	108	77
fig|536231.75.peg.1764	4831	4534.917	3269	4899	4163	6695
fig|536231.75.peg.1765	1765	1575	1619	1545	1165	2050
fig|536231.75.peg.1766	3832	2694	3273	2996	2974	3815
fig|536231.75.peg.1767	1575	1338	1160	1797	2339	2584
fig|536231.75.peg.1768	1717	1573	1331	1503	1777	2718
fig|536231.75.peg.1769	3555.131	2071.857	2878.782	4832.978	3925	6903
fig|536231.75.peg.1770	466	333.143	408.218	427.397	587	813
fig|536231.75.peg.1771	3183	2234	2199.016	6088.625	4905	6567
fig|536231.75.peg.1772	1107	611	669	1966	1845	2751
fig|536231.75.peg.1773	658	479	373	571	437	1033
fig|536231.75.peg.1774	1511	1058	907	1920	1749	2643
fig|536231.75.peg.1775	1840	1397	1421	2760	2937	3853
fig|536231.75.peg.1776	696	493	405	1401	979	1748
fig|536231.75.peg.1777	844	639	635	1858	1480	1668
fig|536231.75.peg.1778	43554.562	35389.293	28843.847	60364	53986	92165.408
fig|536231.75.peg.1779	23006	16714.882	16413	15468	15691	25039
fig|536231.75.peg.1780	29531	20576	24670	36938	38129	63055
fig|536231.75.peg.1781	10233	9393	7462	8695	9531	17863
fig|536231.75.peg.1782	8448	7448.221	6048	4168	5363	10821
fig|536231.75.peg.1783	3326	3540	3360	2171.33	2235	3187
fig|536231.75.peg.1784	1226	581	880	2856	3409	4932
fig|536231.75.peg.1785	356	416.828	334	329.434	150.651	242.07
fig|536231.75.peg.1786	44610.334	53872.417	36420	19181.539	18019.349	35628.562
fig|536231.75.peg.1787	16405.614	16133.031	16367	7050.027	8386	13687.368
fig|536231.75.peg.1788	157088.96	226489.148	171332.83	11117	9736	15540
fig|536231.75.peg.1789	48893.618	19601.885	24674.437	44347	35056	51498
fig|536231.75.peg.1790	26589.021	10878	11737	13737	14472	21036
fig|536231.75.peg.1791	14	14	16	35	41	84
fig|536231.75.peg.1792	11	12	16	36	57	126
fig|536231.75.peg.1793	2	5	0	8	0	36
fig|536231.75.peg.1794	8	0	11	34	19	20
fig|536231.75.peg.1795	47	25	12	322	227	269
fig|536231.75.peg.1796	3	0	0	4	0	23
fig|536231.75.peg.1797	0	0	0	17	38	19
fig|536231.75.peg.1798	12	5	2	72	98	99
fig|536231.75.peg.1799	174	56	52	46	29	70
fig|536231.75.peg.1800	292	291	231	87	85	155
fig|536231.75.peg.1801	1655	1391	1808	326	496	753
fig|536231.75.peg.1802	5094.023	3423	3703	4173	4508	7442
fig|536231.75.peg.1803	11495	7286.219	7166	15856	13504	25100
fig|536231.75.peg.1804	1270.717	832.781	675	1668	1449.219	2053
fig|536231.75.peg.1805	721	810	949	192	152	320
fig|536231.75.peg.1806	0	0	0	0	0	0
fig|536231.75.peg.1807	10135	10610.099	4308	18154	15135	21039
fig|536231.75.peg.1808	554	568	275	1170	1040	1703
fig|536231.75.peg.1809	59418.777	54843.542	91616.77	62055	61774	87962.925
fig|536231.75.peg.1810	1770	1829	2128	537	946	1875
fig|536231.75.peg.1811	3972	3189	2527	2316	2061	3957
fig|536231.75.peg.1812	0	3	6	0	0	0
fig|536231.75.peg.1813	0	0	0	0	0	0
fig|536231.75.peg.1814	1094	1057	700	485	450	884
fig|536231.75.peg.1815	1622	1555.001	925	1960	1270	2999
fig|536231.75.peg.1816	5445	6536.05	6581	2149	2282	3882.101
fig|536231.75.peg.1817	3	3	0	6	0	6
fig|536231.75.peg.1818	3981	2823	3798	8746	7740	13059
fig|536231.75.peg.1819	460	320	183	132	98	244
fig|536231.75.peg.1820	1607.998	946.121	1480.288	872.1	700.84	1362.694
fig|536231.75.peg.1821	65229.234	40336.111	63028.712	67225.744	51601.16	83107.306
fig|536231.75.peg.1822	80789.155	50089	57674.219	45197	40170	65503
fig|536231.75.peg.1823	235	200	149	609	570	1038
fig|536231.75.peg.1824	899	652	700	938	1245	1818
fig|536231.75.peg.1825	22683.012	31128.053	19427.168	8561	9416	15213
fig|536231.75.peg.1826	2885	4064.313	2086	3774	2601	3873
fig|536231.75.peg.1827	13892	16399	11738	16199	14745	21956
fig|536231.75.peg.1828	8308.236	8429.205	6398	14514	11142	19250
fig|536231.75.peg.1829	15	6	6	0	0	0
fig|536231.75.peg.1830	4	10	1	0	0	0
fig|536231.75.peg.1831	1	6	4	13	0	0
fig|536231.75.peg.1832	10273	9988.502	3716	4067	3454	6944
fig|536231.75.peg.1833	123	194	92	8	0	36
fig|536231.75.peg.1834	5049.303	6226.997	2197	2490.36	2677.176	4067
fig|536231.75.peg.1835	418.697	463.129	133	162.64	118.824	126
fig|536231.75.peg.1836	5730	6485.263	3272	5312	5724	7364
fig|536231.75.peg.1837	11621	14181	7702	7852	7812	12749
fig|536231.75.peg.1838	4036	4660.101	2246	3014	2862	4186
fig|536231.75.peg.1839	2516	2591	1171	3876	2999	4773
fig|536231.75.peg.1840	708.118	703	244	183.973	328	396.279
fig|536231.75.peg.1841	6933.882	7531	5903	10607.027	9691	12975.721
fig|536231.75.peg.1842	13	29	24	25	42	33
fig|536231.75.peg.1843	5908.091	5799	3456	3803	3805	6246
fig|536231.75.peg.1844	1001	1436	981	718	693	1188
fig|536231.75.peg.1845	3833	3132	3319	3437	3125	5121
fig|536231.75.peg.1846	1116	1621	536	2790	2599	5257
fig|536231.75.peg.1847	799	510	851	1050	1091	1573
fig|536231.75.peg.1848	490	239	457	1520	983	1836
fig|536231.75.peg.1849	671	295	677	756	955	1613
fig|536231.75.peg.1850	1101	462	1026	1585	1447	2298
fig|536231.75.peg.1851	559	227	613	1067	1418	1968
fig|536231.75.peg.1852	1013	1463	494	397	347	632
fig|536231.75.peg.1853	3254	1470.038	2818	4810	4470	7681
fig|536231.75.peg.1854	13	5	7	0	0	6
fig|536231.75.peg.1855	4	0	0	4	0	3
fig|536231.75.peg.1856	1069	465	739	905	675	1152
fig|536231.75.peg.1857	2835	1017	2073	1639	1815.406	2675
fig|536231.75.peg.1858	438	174	476	265	327.594	481
fig|536231.75.peg.1859	12150	10455	6971	11713	10876	17912
fig|536231.75.peg.1860	17154.52	16120.712	11977.146	15319.307	13903.059	23641.739
fig|536231.75.peg.1861	1601.581	1428.288	1473.854	789.693	840.941	1644.122
fig|536231.75.peg.1862	1374	1763.05	939	1153	1095	1821.138
fig|536231.75.peg.1863	497	205	310	593	557	1123
fig|536231.75.peg.1864	1	3	0	3	17	14
fig|536231.75.peg.1865	1781	1881.015	832	2808	2399	3662
fig|536231.75.peg.1866	526	156.001	464	229	205	428
fig|536231.75.peg.1867	417	86	286	99	86	172
fig|536231.75.peg.1868	2145	731	1945	880	752	1254
fig|536231.75.peg.1869	0	1	0	0	0	0
fig|536231.75.peg.1870	623	464	436	148	198	453
fig|536231.75.peg.1871	3796	2213.588	1979	2836	2703	4111
fig|536231.75.peg.1872	1920	1357	1102	1324	1187	2256
fig|536231.75.peg.1873	6333	8222.278	5792	3195	2430	4167
fig|536231.75.peg.1874	8180	13347.165	7380	4336	4346	7626
fig|536231.75.peg.1875	1697.053	1696	980	2062	1946	2693
fig|536231.75.peg.1876	1956	1369	1102	3046	2618	4151
fig|536231.75.peg.1877	976	965	757	881	868	1387
fig|536231.75.peg.1878	1007	770	629	670	623	976
fig|536231.75.peg.1879	223	216	139	118	143.47	244.154
fig|536231.75.peg.1880	718	693	390	399	308.53	760.846
fig|536231.75.peg.1881	967	1020	908	774	935	1437
fig|536231.75.peg.1882	134	131	127	91	84	98
fig|536231.75.peg.1883	6603	8679.084	6057	3494.945	3847	6403
fig|536231.75.peg.1884	2664.228	2674.29	2464.958	1278.936	1227.64	1961.015
fig|536231.75.peg.1885	6473.772	4572.71	4679.042	7413.064	6784.36	10311.985
fig|536231.75.peg.1886	2040	2037	1858	2246	2489	4781
fig|536231.75.peg.1887	8964.725	6097	5984	8030	7985	12703
fig|536231.75.peg.1888	20998	17262.283	15164	23896	23955	35344
fig|536231.75.peg.1889	1925	1556	1396	1085	1145	1555
fig|536231.75.peg.1890	4167	4041	3756	3562	3628	5819
fig|536231.75.peg.1891	6159	6663.093	5182	3956	3536	5254
fig|536231.75.peg.1892	21037	20145.45	25837.138	8557	9222	12130
fig|536231.75.peg.1893	5136.971	3904	4632	3793	4102	5172
fig|536231.75.peg.1894	78696.472	59204.506	48814	32796	36847	55025
fig|536231.75.peg.1895	97254.712	89405.919	66423.356	72146	70381	126003
fig|536231.75.peg.1896	0	0	0	0	0	0
fig|536231.75.peg.1897	2599	2368	1027	2054	1399	2855
fig|536231.75.peg.1898	383	393	132	129	212.614	199
fig|536231.75.peg.1899	5337	4922.263	4887.614	6845.678	5286.386	9067.695
fig|536231.75.peg.1900	577.036	719.141	1054	218.702	242	524.305
fig|536231.75.peg.1901	5928.647	5232.884	6814	4636.49	4847	6764.824
fig|536231.75.peg.1902	79.322	56.976	69	47.531	98	89.176
fig|536231.75.peg.1903	12989	15049.003	33710.481	3766.599	4220	5830
fig|536231.75.peg.1904	26089.229	20550	20311	17775	17143	27606
fig|536231.75.peg.1905	7	18	15	11	12	1
fig|536231.75.peg.1906	0	1	0	0	0	0
fig|536231.75.peg.1907	12892.644	13615.786	8222.042	11965	11395	16967
fig|536231.75.peg.1908	1225	1143	1170	2320	1739	2907
fig|536231.75.peg.1909	872	391	508	1320	1351	2298
fig|536231.75.peg.1910	1243.524	1163.355	921.78	1844	1469	2276.235
fig|536231.75.peg.1911	1977.488	2456.645	525.22	749	831	1663.765
fig|536231.75.peg.1912	0	0	0	0	0	0
fig|536231.75.peg.1913	325	288	195	60	168	223
fig|536231.75.peg.1914	277	212	199	352	306	442
fig|536231.75.peg.1915	725	640	955	545	520	763
fig|536231.75.peg.1916	169	153	302	137	164	276
fig|536231.75.peg.1917	258.058	133	303	238	261	428
fig|536231.75.peg.1918	96	62	129.103	77	128	196
fig|536231.75.peg.1919	340	327	315.897	706	491	847
fig|536231.75.peg.1920	959	633	1470	988	1111	2072
fig|536231.75.peg.1921	0	3	5	0	0	0
fig|536231.75.peg.1923	3195	4484.084	2652	2241	2082	3569
fig|536231.75.peg.1924	302.052	389.35	184.273	226.305	135.953	210.157
fig|536231.75.peg.1925	2283.948	2945.591	1995.727	1780.695	1725.047	2829.843
fig|536231.75.peg.1926	5448	6515	3840	7075	5932	8490
fig|536231.75.peg.1927	5500.299	7993.496	5960	3287	3145	5189
fig|536231.75.peg.1928	225.432	320.969	178.721	268.462	187.446	282.605
fig|536231.75.peg.1929	1007.568	1338.607	707.279	1223.538	1107.554	1551.395
fig|536231.75.peg.1930	874	1256	664	331	618	844
fig|536231.75.peg.1931	1354	1734	829	2688	2063	2260
fig|536231.75.peg.1932	2749	4664	2865	508	633	939
fig|536231.75.peg.1933	20420.505	17165.679	12766	9469	9445	17175
fig|536231.75.peg.1934	17740	12606	13428	6188	6273	11033
fig|536231.75.peg.1935	12126	8287	7861	9781	8825	14793
fig|536231.75.peg.1936	2343.192	1781.787	1306.537	952.381	673.301	1316.223
fig|536231.75.peg.1937	4123.384	3503.964	4037.484	2717.998	2266.05	3857.841
fig|536231.75.peg.1938	15151.449	10659.471	9241.979	9548.835	8922.361	12859.592
fig|536231.75.peg.1939	3920.154	3164.696	2429	2443.786	1716.287	3598.344
fig|536231.75.peg.1940	9	1	0	8	26	8
fig|536231.75.peg.1941	4659.701	2690	2441	3586	3122	4780
fig|536231.75.peg.1942	11418	5738.132	6399.522	8471	8744	12949
fig|536231.75.peg.1943	15877.475	8143	7384	5147	5159	7770
fig|536231.75.peg.1944	5165	2453	2421	3176	3173	5687
fig|536231.75.peg.1945	17277.198	7662	10533.011	6573	5852	7461
fig|536231.75.peg.1946	18181	8138	12766	6174	5307	7726
fig|536231.75.peg.1947	86	41	64	0	13	5
fig|536231.75.peg.1948	11762.426	5070	6169	2610	2492	4066
fig|536231.75.peg.1949	739	512	704	1947	1750	3175
fig|536231.75.peg.1950	2336	1419	3141	3031	4096	6498
fig|536231.75.peg.1951	4877	2624	3486	2323	2255	3116
fig|536231.75.peg.1952	465	352	531	202	169	328
fig|536231.75.peg.1953	750	476	559	241	327	487
fig|536231.75.peg.1954	237	155	245	77	62	141
fig|536231.75.peg.1955	290	210	178	314	311	487
fig|536231.75.peg.1956	168	199	148	184	200	349
fig|536231.75.peg.1957	102	78	79	169	89	191
fig|536231.75.peg.1958	460	377	432	441	482	601
fig|536231.75.peg.1959	146	141	127	22	152	141
fig|536231.75.peg.1960	136598.968	162624.702	92903.42	30874	32203	54309
fig|536231.75.peg.1961	10710	41324	7553	242	282	631
fig|536231.75.peg.1962	4917.894	4298.331	1904.426	1068.71	1146.148	2074.325
fig|536231.75.peg.1963	49726.226	42603.259	23500.574	40253.29	36841.852	55740.029
fig|536231.75.peg.1964	8722.327	7738	5070	9683	8426	14162.121
fig|536231.75.peg.1965	1	0	0	0	0	0
fig|536231.75.peg.1966	3150	1790	2075.02	1060	805	1401
fig|536231.75.peg.1967	4135.099	2967	3701	1136	939	1702
fig|536231.75.peg.1968	6450	4425	4393	7637	8936	13142
fig|536231.75.peg.1969	0	0	0	0	0	0
fig|536231.75.peg.1970	17	22	39	23	20	14
fig|536231.75.peg.1971	399	496	156	508	505	749
fig|536231.75.peg.1972	9655.734	13289	6043	2868	3103	4326
fig|536231.75.peg.1973	718	744	532	1542	1402	2251
fig|536231.75.peg.1974	11230.072	8751.741	7042.424	11069.694	11388.931	16596.836
fig|536231.75.peg.1975	1470.928	1338.447	1612.576	1707.306	1807.069	2027.164
fig|536231.75.peg.1976	7	13	1	0	15	23
fig|536231.75.peg.1977	77	57	51	36	104	117
fig|536231.75.peg.1978	66	51	82	153	45	181
fig|536231.75.peg.1979	41	30	41	23	31	36
fig|536231.75.peg.1980	1506	1644	1015	1116	801	1995
fig|536231.75.peg.1981	7104.274	9678.451	6507.761	4121.014	4289.897	7277.395
fig|536231.75.peg.1982	605.953	730.549	316.046	449.62	412.251	828.603
fig|536231.75.peg.1983	2592.774	3243	1820.954	1319.366	1299.851	2003.002
fig|536231.75.peg.1984	1044.663	1071.59	701.316	746.781	661.424	715.906
fig|536231.75.peg.1985	10384.337	11023.41	8537.684	9143.219	9518.576	17264.094
